Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
890994	IMeCOFT8_nf8_cp484_tnp660_ms36960_double_lby_r1_W10_20231129_150200	2023-11-30 04:53:03	1701316374	D	0.52440	cresco6x124	cresco6x305	cresco6x165	cresco6x326	cresco6x173	cresco6x262	cresco6x272	cresco6x274	cresco6x151	cresco6x333	cresco6x060	cresco6x138	cresco6x020	cresco6x336		
890995	SPKFT8_nf8_cp484_tnp492_ms36960_double_lby_r1_W10_20231129_150200	2023-11-30 05:01:01	1701316851	D	0.04156	cresco6x103	cresco6x142	cresco6x146	cresco6x304	cresco6x152	cresco6x310	cresco6x184	cresco6x023	cresco6x048	cresco6x053	cresco6x220					
890996	IMeCOFT0_cp576_tnp576_ms36960_single_lbn_r1_W10_20231129_150200	2023-11-30 05:02:11	1701316921	D	0.20635	cresco6x317	cresco6x170	cresco6x181	cresco6x174	cresco6x137	cresco6x271	cresco6x064	cresco6x240	cresco6x230	cresco6x032	cresco6x238	cresco6x328				
890997	SPKFT0_cp576_tnp576_ms36960_single_lbn_r1_W10_20231129_150200	2023-11-30 05:06:02	1701317153	D	0.02918	cresco6x138	cresco6x304	cresco6x305	cresco6x150	cresco6x312	cresco6x184	cresco6x023	cresco6x202	cresco6x210	cresco6x070	cresco6x228	cresco6x257				
890998	IMeCOFT1_nf0_cp576_tnp600_ms36960_single_lbn_r1_W10_20231129_150200	2023-11-30 05:06:58	1701317208	D	0.20028	cresco6x142	cresco6x308	cresco6x175	cresco6x191	cresco6x039	cresco6x208	cresco6x084	cresco6x245	cresco6x237	cresco6x151	cresco6x274	cresco6x155	cresco6x239			
890999	SPKFT1_nf0_cp576_tnp577_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:10:23	1701317427	D	0.03049	cresco6x100	cresco6x118	cresco6x125	cresco6x137	cresco6x138	cresco6x146	cresco6x150	cresco6x152	cresco6x165	cresco6x326	cresco6x170	cresco6x173	cresco6x174			
891000	IMeCOFT1_nf1_cp576_tnp600_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:11:37	1701317488	D	0.20151	cresco6x184	cresco6x020	cresco6x031	cresco6x210	cresco6x063	cresco6x064	cresco6x220	cresco6x070	cresco6x231	cresco6x240	cresco6x242	cresco6x098	cresco6x272			
891001	SPKFT1_nf1_cp576_tnp577_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:15:17	1701317708	D	0.03013	cresco6x125	cresco6x138	cresco6x142	cresco6x305	cresco6x150	cresco6x307	cresco6x308	cresco6x173	cresco6x175	cresco6x336	cresco6x191	cresco6x039	cresco6x208			
891002	IMeCOFT2_nf0_cp576_tnp624_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:16:12	1701317762	D	0.21113	cresco6x053	cresco6x219	cresco6x237	cresco6x084	cresco6x262	cresco6x274	cresco6x290	cresco6x103	cresco6x155	cresco6x257	cresco6x349	cresco6x151	cresco6x276			
891003	SPKFT2_nf0_cp576_tnp578_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:19:59	1701317990	D	0.03113	cresco6x142	cresco6x146	cresco6x305	cresco6x150	cresco6x308	cresco6x170	cresco6x173	cresco6x174	cresco6x191	cresco6x023	cresco6x031	cresco6x039	cresco6x063			
891004	IMeCOFT2_nf2_cp576_tnp624_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:20:59	1701318050	D	0.20858	cresco6x289	cresco6x125	cresco6x152	cresco6x328	cresco6x336	cresco6x202	cresco6x238	cresco6x085	cresco6x098	cresco6x027	cresco6x362	cresco6x231	cresco6x100			
891005	SPKFT2_nf2_cp576_tnp578_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:24:40	1701318270	D	0.02989	cresco6x142	cresco6x148	cresco6x150	cresco6x307	cresco6x170	cresco6x173	cresco6x031	cresco6x032	cresco6x048	cresco6x063	cresco6x237	cresco6x103	cresco6x239			
891006	IMeCOFT4_nf0_cp576_tnp672_ms36960_single_lbn_r1_W10_20231129_150201	2023-11-30 05:25:40	1701318331	D	0.22390	cresco6x290	cresco6x296	cresco6x137	cresco6x310	cresco6x184	cresco6x191	cresco6x208	cresco6x053	cresco6x220	cresco6x093	cresco6x262	cresco6x272	cresco6x276	cresco6x349		
891007	SPKFT4_nf0_cp576_tnp580_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:30:11	1701318601	D	0.03551	cresco6x241	cresco6x177	cresco6x064	cresco6x103	cresco6x202	cresco6x151	cresco6x093	cresco6x274	cresco6x304	cresco6x276	cresco6x335	cresco6x239	cresco6x231			
891008	IMeCOFT4_nf4_cp576_tnp672_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:31:04	1701318655	D	0.22679	cresco6x152	cresco6x040	cresco6x039	cresco6x237	cresco6x333	cresco6x165	cresco6x031	cresco6x362	cresco6x184	cresco6x312	cresco6x316	cresco6x305	cresco6x170	cresco6x015		
891009	SPKFT4_nf4_cp576_tnp580_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:34:47	1701318877	D	0.03288	cresco6x023	cresco6x027	cresco6x048	cresco6x219	cresco6x235	cresco6x240	cresco6x335	cresco6x231	cresco6x064	cresco6x241	cresco6x274	cresco6x136	cresco6x103			
891010	IMeCOFT8_nf0_cp576_tnp768_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:35:42	1701318932	D	0.25411	cresco6x177	cresco6x150	cresco6x273	cresco6x202	cresco6x257	cresco6x326	cresco6x197	cresco6x025	cresco6x296	cresco6x239	cresco6x181	cresco6x230	cresco6x151	cresco6x276	cresco6x093	cresco6x289
891011	SPKFT8_nf0_cp576_tnp584_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:39:23	1701319153	D	0.03174	cresco6x304	cresco6x170	cresco6x184	cresco6x023	cresco6x362	cresco6x235	cresco6x241	cresco6x274	cresco6x103	cresco6x231	cresco6x316	cresco6x064	cresco6x335			
891012	IMeCOFT8_nf8_cp576_tnp768_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:40:17	1701319207	D	0.26831	cresco6x219	cresco6x240	cresco6x136	cresco6x305	cresco6x039	cresco6x310	cresco6x152	cresco6x027	cresco6x148	cresco6x048	cresco6x237	cresco6x031	cresco6x165	cresco6x040	cresco6x312	cresco6x015
891013	SPKFT8_nf8_cp576_tnp584_ms36960_single_lbn_r1_W10_20231129_150202	2023-11-30 05:44:07	1701319438	D	0.03174	cresco6x289	cresco6x296	cresco6x304	cresco6x150	cresco6x316	cresco6x197	cresco6x023	cresco6x362	cresco6x235	cresco6x326	cresco6x181	cresco6x257	cresco6x151			
891014	IMeCOFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 05:45:02	1701319493	D	0.44210	cresco6x177	cresco6x170	cresco6x333	cresco6x231	cresco6x230	cresco6x241	cresco6x093	cresco6x103	cresco6x220	cresco6x184	cresco6x239	cresco6x273				
891015	SPKFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 05:53:09	1701319980	D	0.05738	cresco6x304	cresco6x307	cresco6x152	cresco6x316	cresco6x181	cresco6x197	cresco6x023	cresco6x063	cresco6x228	cresco6x235	cresco6x237	cresco6x240				
891016	IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 05:55:09	1701320099	D	0.40842	cresco6x276	cresco6x289	cresco6x336	cresco6x208	cresco6x064	cresco6x245	cresco6x098	cresco6x271	cresco6x274	cresco6x312	cresco6x040	cresco6x100	cresco6x015			
891017	SPKFT1_nf0_cp576_tnp577_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 06:02:13	1701320523	D	0.04987	cresco6x103	cresco6x165	cresco6x048	cresco6x241	cresco6x151	cresco6x362	cresco6x063	cresco6x031	cresco6x219	cresco6x235	cresco6x093	cresco6x220	cresco6x136			
891018	IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 06:03:33	1701320604	D	0.42144	cresco6x305	cresco6x181	cresco6x039	cresco6x240	cresco6x257	cresco6x025	cresco6x308	cresco6x333	cresco6x027	cresco6x237	cresco6x328	cresco6x230	cresco6x307			
891019	SPKFT1_nf1_cp576_tnp577_ms36960_double_lbn_r1_W10_20231129_150203	2023-11-30 06:10:49	1701321039	D	0.04850	cresco6x276	cresco6x289	cresco6x296	cresco6x150	cresco6x312	cresco6x316	cresco6x326	cresco6x170	cresco6x184	cresco6x015	cresco6x020	cresco6x063	cresco6x070			
891020	IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:12:08	1701321118	D	0.49857	cresco6x103	cresco6x285	cresco6x199	cresco6x031	cresco6x048	cresco6x219	cresco6x235	cresco6x245	cresco6x274	cresco6x335	cresco6x241	cresco6x151	cresco6x310			
891021	SPKFT2_nf0_cp576_tnp578_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:20:33	1701321623	D	0.07191	cresco6x289	cresco6x290	cresco6x308	cresco6x312	cresco6x326	cresco6x174	cresco6x336	cresco6x184	cresco6x040	cresco6x374	cresco6x208	cresco6x220	cresco6x098			
891022	IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:22:14	1701321724	D	0.42707	cresco6x296	cresco6x124	cresco6x305	cresco6x150	cresco6x307	cresco6x170	cresco6x027	cresco6x202	cresco6x228	cresco6x231	cresco6x237	cresco6x257	cresco6x273			
891023	SPKFT2_nf2_cp576_tnp578_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:29:00	1701322144	D	0.05399	cresco6x100	cresco6x289	cresco6x292	cresco6x136	cresco6x138	cresco6x316	cresco6x326	cresco6x174	cresco6x181	cresco6x199	cresco6x039	cresco6x048	cresco6x210			
891024	IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:30:29	1701322220	D	0.46914	cresco6x126	cresco6x304	cresco6x152	cresco6x312	cresco6x214	cresco6x234	cresco6x239	cresco6x240	cresco6x276	cresco6x230	cresco6x032	cresco6x290	cresco6x336	cresco6x285		
891025	SPKFT4_nf0_cp576_tnp580_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:37:45	1701322655	D	0.04917	cresco6x289	cresco6x292	cresco6x305	cresco6x150	cresco6x310	cresco6x165	cresco6x326	cresco6x170	cresco6x177	cresco6x333	cresco6x181	cresco6x184	cresco6x197			
891026	IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:39:05	1701322735	D	0.53402	cresco6x124	cresco6x316	cresco6x328	cresco6x174	cresco6x039	cresco6x048	cresco6x202	cresco6x208	cresco6x219	cresco6x064	cresco6x228	cresco6x245	cresco6x093	cresco6x274		
891027	SPKFT4_nf4_cp576_tnp580_ms36960_double_lbn_r1_W10_20231129_150204	2023-11-30 06:56:21	1701323773	D	0.05168	cresco6x271	cresco6x027	cresco6x326	cresco6x266	cresco6x151	cresco6x307	cresco6x103	cresco6x025	cresco6x239	cresco6x202	cresco6x148	cresco6x316	cresco6x333			
891028	IMeCOFT8_nf0_cp576_tnp768_ms36960_double_lbn_r1_W10_20231129_150205	2023-11-30 07:33:09	1701325980	D	0.60540	cresco6x115	cresco6x162	cresco6x192	cresco6x107	cresco6x163	cresco6x186	cresco6x206	cresco6x134	cresco6x323	cresco6x195	cresco6x108	cresco6x157	cresco6x009	cresco6x204	cresco6x275	cresco6x121
891029	SPKFT8_nf0_cp576_tnp584_ms36960_double_lbn_r1_W10_20231129_150205	2023-11-30 08:16:56	1701328607	D	0.05106	cresco6x203	cresco6x267	cresco6x139	cresco6x295	cresco6x303	cresco6x081	cresco6x073	cresco6x337	cresco6x277	cresco6x105	cresco6x111	cresco6x215	cresco6x102			
891030	IMeCOFT8_nf8_cp576_tnp768_ms36960_double_lbn_r1_W10_20231129_150205	2023-11-30 09:04:48	1701331479	D	0.52296	cresco6x147	cresco6x118	cresco6x133	cresco6x352	cresco6x327	cresco6x075	cresco6x128	cresco6x135	cresco6x119	cresco6x252	cresco6x094	cresco6x309	cresco6x320	cresco6x060	cresco6x009	cresco6x155
891031	SPKFT8_nf8_cp576_tnp584_ms36960_double_lbn_r1_W10_20231129_150205	2023-11-30 09:12:00	1701331910	D	0.05234	cresco6x078	cresco6x320	cresco6x075	cresco6x352	cresco6x327	cresco6x133	cresco6x309	cresco6x135	cresco6x252	cresco6x128	cresco6x094	cresco6x119	cresco6x147			
891032	IMeCOFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231129_150205	2023-11-30 09:13:20	1701331991	D	0.20163	cresco6x155	cresco6x060	cresco6x009	cresco6x118	cresco6x147	cresco6x133	cresco6x078	cresco6x352	cresco6x135	cresco6x320	cresco6x075	cresco6x327				
891033	SPKFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231129_150205	2023-11-30 09:16:56	1701332206	D	0.03374	cresco6x094	cresco6x128	cresco6x252	cresco6x309	cresco6x119	cresco6x009	cresco6x155	cresco6x118	cresco6x078	cresco6x352	cresco6x060	cresco6x135				
891034	IMeCOFT1_nf0_cp576_tnp600_ms36960_single_lby_r1_W10_20231129_150205	2023-11-30 09:35:50	1701333341	D	0.20821	cresco6x118	cresco6x352	cresco6x133	cresco6x135	cresco6x010	cresco6x182	cresco6x018	cresco6x263	cresco6x291	cresco6x089	cresco6x043	cresco6x086	cresco6x164			
891035	SPKFT1_nf0_cp576_tnp577_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:02:33	1701338544	D	0.03818	cresco6x167	cresco6x024	cresco6x209	cresco6x189	cresco6x145	cresco6x045	cresco6x067	cresco6x279	cresco6x246	cresco6x092	cresco6x056	cresco6x168	cresco6x144			
891036	IMeCOFT1_nf1_cp576_tnp600_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:45:36	1701341127	D	0.26986	cresco6x132	cresco6x262	cresco6x053	cresco6x248	cresco6x272	cresco6x209	cresco6x024	cresco6x075	cresco6x086	cresco6x331	cresco6x133	cresco6x097	cresco6x313			
891037	SPKFT1_nf1_cp576_tnp577_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:50:20	1701341411	D	0.03018	cresco6x191	cresco6x313	cresco6x132	cresco6x024	cresco6x248	cresco6x209	cresco6x272	cresco6x075	cresco6x053	cresco6x331	cresco6x133	cresco6x097	cresco6x262			
891038	IMeCOFT2_nf0_cp576_tnp624_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:51:16	1701341466	D	0.21986	cresco6x086	cresco6x262	cresco6x191	cresco6x313	cresco6x097	cresco6x132	cresco6x331	cresco6x075	cresco6x133	cresco6x053	cresco6x209	cresco6x248	cresco6x024			
891039	SPKFT2_nf0_cp576_tnp578_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:55:07	1701341697	D	0.03093	cresco6x114	cresco6x016	cresco6x272	cresco6x132	cresco6x313	cresco6x191	cresco6x086	cresco6x133	cresco6x097	cresco6x075	cresco6x331	cresco6x209	cresco6x248			
891040	IMeCOFT2_nf2_cp576_tnp624_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 11:56:02	1701341753	D	0.29777	cresco6x024	cresco6x248	cresco6x016	cresco6x075	cresco6x191	cresco6x133	cresco6x097	cresco6x086	cresco6x209	cresco6x313	cresco6x132	cresco6x272	cresco6x114			
891041	SPKFT2_nf2_cp576_tnp578_ms36960_single_lby_r1_W10_20231129_150206	2023-11-30 12:01:07	1701342057	D	0.03344	cresco6x331	cresco6x191	cresco6x075	cresco6x248	cresco6x016	cresco6x097	cresco6x086	cresco6x272	cresco6x133	cresco6x024	cresco6x132	cresco6x313	cresco6x114			
891042	IMeCOFT4_nf0_cp576_tnp672_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 12:31:22	1701343872	D	0.27599	cresco6x227	cresco6x095	cresco6x221	cresco6x156	cresco6x160	cresco6x091	cresco6x069	cresco6x251	cresco6x143	cresco6x306	cresco6x172	cresco6x200	cresco6x247	cresco6x116		
891043	SPKFT4_nf0_cp576_tnp580_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 12:35:45	1701344136	D	0.03201	cresco6x211	cresco6x016	cresco6x247	cresco6x116	cresco6x200	cresco6x091	cresco6x306	cresco6x160	cresco6x095	cresco6x172	cresco6x221	cresco6x143	cresco6x227			
891044	IMeCOFT4_nf4_cp576_tnp672_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 12:36:41	1701344192	D	0.23561	cresco6x156	cresco6x227	cresco6x091	cresco6x016	cresco6x247	cresco6x200	cresco6x160	cresco6x095	cresco6x306	cresco6x221	cresco6x116	cresco6x211	cresco6x143	cresco6x172		
891045	SPKFT4_nf4_cp576_tnp580_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 12:40:32	1701344422	D	0.03016	cresco6x116	cresco6x016	cresco6x247	cresco6x227	cresco6x221	cresco6x306	cresco6x156	cresco6x095	cresco6x160	cresco6x200	cresco6x091	cresco6x143	cresco6x172			
891046	IMeCOFT8_nf0_cp576_tnp768_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 17:06:26	1701360377	D	0.25825	cresco6x151	cresco6x274	cresco6x134	cresco6x075	cresco6x069	cresco6x173	cresco6x116	cresco6x175	cresco6x012	cresco6x133	cresco6x316	cresco6x097	cresco6x053	cresco6x114	cresco6x143	cresco6x251
891047	SPKFT8_nf0_cp576_tnp584_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 17:18:29	1701361100	D	0.03112	cresco6x316	cresco6x053	cresco6x075	cresco6x274	cresco6x116	cresco6x114	cresco6x186	cresco6x251	cresco6x143	cresco6x133	cresco6x012	cresco6x173	cresco6x175			
891048	IMeCOFT8_nf8_cp576_tnp768_ms36960_single_lby_r1_W10_20231129_150207	2023-11-30 17:19:24	1701361154	D	0.26144	cresco6x097	cresco6x151	cresco6x134	cresco6x069	cresco6x316	cresco6x175	cresco6x186	cresco6x114	cresco6x173	cresco6x075	cresco6x274	cresco6x053	cresco6x116	cresco6x133	cresco6x251	cresco6x143
891049	SPKFT8_nf8_cp576_tnp584_ms36960_single_lby_r1_W10_20231129_150208	2023-11-30 17:29:35	1701361766	D	0.02897	cresco6x143	cresco6x173	cresco6x175	cresco6x186	cresco6x053	cresco6x069	cresco6x251	cresco6x304	cresco6x316	cresco6x097	cresco6x012	cresco6x075	cresco6x274			
891050	IMeCOFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 17:30:31	1701361821	D	0.38842	cresco6x116	cresco6x114	cresco6x151	cresco6x134	cresco6x274	cresco6x053	cresco6x251	cresco6x175	cresco6x304	cresco6x316	cresco6x173	cresco6x075				
891051	SPKFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 17:37:38	1701362249	D	0.05228	cresco6x097	cresco6x012	cresco6x186	cresco6x143	cresco6x069	cresco6x274	cresco6x175	cresco6x173	cresco6x134	cresco6x114	cresco6x316	cresco6x075				
891052	IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 17:43:53	1701362624	D	0.40787	cresco6x175	cresco6x069	cresco6x012	cresco6x116	cresco6x151	cresco6x316	cresco6x274	cresco6x134	cresco6x143	cresco6x173	cresco6x186	cresco6x251	cresco6x304			
891053	SPKFT1_nf0_cp576_tnp577_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 17:51:25	1701363075	D	0.04856	cresco6x075	cresco6x114	cresco6x133	cresco6x097	cresco6x274	cresco6x175	cresco6x173	cresco6x304	cresco6x316	cresco6x134	cresco6x012	cresco6x186	cresco6x069			
891054	IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 17:54:50	1701363280	D	0.40959	cresco6x251	cresco6x143	cresco6x244	cresco6x017	cresco6x299	cresco6x321	cresco6x340	cresco6x218	cresco6x224	cresco6x268	cresco6x194	cresco6x196	cresco6x051			
891055	SPKFT1_nf1_cp576_tnp577_ms36960_double_lby_r1_W10_20231129_150208	2023-11-30 18:01:56	1701363706	D	0.04810	cresco6x304	cresco6x212	cresco6x012	cresco6x097	cresco6x082	cresco6x301	cresco6x175	cresco6x112	cresco6x057	cresco6x332	cresco6x075	cresco6x179	cresco6x186			
891056	IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:03:13	1701363783	D	0.42181	cresco6x069	cresco6x169	cresco6x223	cresco6x151	cresco6x316	cresco6x114	cresco6x250	cresco6x270	cresco6x044	cresco6x110	cresco6x133	cresco6x233	cresco6x116			
891057	SPKFT2_nf0_cp576_tnp578_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:41:49	1701366099	D	0.05301	cresco6x114	cresco6x143	cresco6x316	cresco6x173	cresco6x332	cresco6x196	cresco6x051	cresco6x053	cresco6x250	cresco6x116	cresco6x151	cresco6x276	cresco6x012			
891058	IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:43:25	1701366195	D	0.42524	cresco6x321	cresco6x331	cresco6x340	cresco6x194	cresco6x274	cresco6x069	cresco6x304	cresco6x112	cresco6x301	cresco6x268	cresco6x044	cresco6x224	cresco6x270			
891059	SPKFT2_nf2_cp576_tnp578_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:50:24	1701366615	D	0.04892	cresco6x316	cresco6x173	cresco6x179	cresco6x332	cresco6x186	cresco6x017	cresco6x209	cresco6x057	cresco6x212	cresco6x218	cresco6x233	cresco6x097	cresco6x251			
891060	IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:51:35	1701366685	D	0.45482	cresco6x134	cresco6x175	cresco6x036	cresco6x262	cresco6x114	cresco6x075	cresco6x051	cresco6x116	cresco6x053	cresco6x250	cresco6x276	cresco6x110	cresco6x012	cresco6x143		
891061	SPKFT4_nf0_cp576_tnp580_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 18:58:40	1701367111	D	0.04834	cresco6x120	cresco6x316	cresco6x321	cresco6x209	cresco6x212	cresco6x087	cresco6x251	cresco6x270	cresco6x331	cresco6x065	cresco6x301	cresco6x186	cresco6x218			
891062	IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lby_r1_W10_20231129_150209	2023-11-30 19:54:44	1701370475	D	0.46659	cresco6x102	cresco6x110	cresco6x151	cresco6x175	cresco6x179	cresco6x332	cresco6x340	cresco6x017	cresco6x046	cresco6x057	cresco6x218	cresco6x223	cresco6x257	cresco6x270		
891063	SPKFT4_nf4_cp576_tnp580_ms36960_double_lby_r1_W10_20231129_150210	2023-11-30 20:01:55	1701370905	D	0.04790	cresco6x209	cresco6x087	cresco6x225	cresco6x194	cresco6x274	cresco6x233	cresco6x251	cresco6x069	cresco6x120	cresco6x112	cresco6x196	cresco6x299	cresco6x224			
891064	IMeCOFT8_nf0_cp576_tnp768_ms36960_double_lby_r1_W10_20231129_150210	2023-11-30 20:03:15	1701370985	D	0.52252	cresco6x134	cresco6x036	cresco6x143	cresco6x169	cresco6x097	cresco6x331	cresco6x065	cresco6x300	cresco6x188	cresco6x316	cresco6x250	cresco6x082	cresco6x304	cresco6x321	cresco6x173	cresco6x116
891065	SPKFT8_nf0_cp576_tnp584_ms36960_double_lby_r1_W10_20231129_150210	2023-11-30 20:10:21	1701371410	D	0.05064	cresco6x110	cresco6x151	cresco6x340	cresco6x012	cresco6x017	cresco6x194	cresco6x209	cresco6x053	cresco6x057	cresco6x218	cresco6x087	cresco6x114	cresco6x112			
891066	IMeCOFT8_nf8_cp576_tnp768_ms36960_double_lby_r1_W10_20231129_150210	2023-11-30 20:11:35	1701371485	D	0.52362	cresco6x102	cresco6x175	cresco6x186	cresco6x203	cresco6x051	cresco6x257	cresco6x262	cresco6x069	cresco6x225	cresco6x233	cresco6x179	cresco6x268	cresco6x244	cresco6x075	cresco6x120	cresco6x044
891067	SPKFT8_nf8_cp576_tnp584_ms36960_double_lby_r1_W10_20231129_150210	2023-11-30 20:18:41	1701371912	D	0.05068	cresco6x110	cresco6x143	cresco6x319	cresco6x169	cresco6x173	cresco6x332	cresco6x188	cresco6x012	cresco6x223	cresco6x250	cresco6x270	cresco6x046	cresco6x251			
891405	IMeCOFT0_cp400_tnp400_ms42240_single_lbn_r1_W15_20231130_023600	2023-11-30 20:44:26	1701373456	D	0.29904	cresco6x120	cresco6x134	cresco6x143	cresco6x300	cresco6x301	cresco6x151	cresco6x316	cresco6x173	cresco6x191							
891406	SPKFT0_cp400_tnp400_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 20:51:37	1701373888	D	0.03159	cresco6x102	cresco6x299	cresco6x321	cresco6x179	cresco6x225	cresco6x075	cresco6x250	cresco6x251	cresco6x262							
891407	IMeCOFT1_nf0_cp400_tnp420_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 20:52:53	1701373963	D	0.29692	cresco6x114	cresco6x304	cresco6x319	cresco6x332	cresco6x188	cresco6x196	cresco6x268	cresco6x270	cresco6x046							
891408	SPKFT1_nf0_cp400_tnp401_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:00:03	1701374394	D	0.03204	cresco6x134	cresco6x143	cresco6x316	cresco6x321	cresco6x175	cresco6x331	cresco6x186	cresco6x012	cresco6x053							
891409	IMeCOFT1_nf1_cp400_tnp420_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:01:19	1701374469	D	0.29176	cresco6x116	cresco6x194	cresco6x203	cresco6x209	cresco6x069	cresco6x225	cresco6x075	cresco6x233	cresco6x244							
891410	SPKFT1_nf1_cp400_tnp401_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:08:19	1701374889	D	0.05746	cresco6x102	cresco6x117	cresco6x299	cresco6x133	cresco6x134	cresco6x143	cresco6x149	cresco6x151	cresco6x179							
891411	IMeCOFT2_nf0_cp400_tnp440_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:32:36	1701376347	D	0.32104	cresco6x110	cresco6x116	cresco6x299	cresco6x133	cresco6x134	cresco6x149	cresco6x304	cresco6x151	cresco6x316	cresco6x319						
891412	SPKFT2_nf0_cp400_tnp402_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:39:47	1701376778	D	0.03156	cresco6x102	cresco6x120	cresco6x179	cresco6x340	cresco6x012	cresco6x017	cresco6x194	cresco6x044	cresco6x049							
891413	IMeCOFT2_nf2_cp400_tnp440_ms42240_single_lbn_r1_W15_20231130_023601	2023-11-30 21:41:02	1701376853	D	0.32370	cresco6x301	cresco6x169	cresco6x171	cresco6x173	cresco6x331	cresco6x036	cresco6x209	cresco6x053	cresco6x225	cresco6x233						
891414	SPKFT2_nf2_cp400_tnp402_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 21:48:02	1701377273	D	0.02905	cresco6x102	cresco6x116	cresco6x299	cresco6x120	cresco6x133	cresco6x134	cresco6x149	cresco6x185	cresco6x196							
891415	IMeCOFT4_nf0_cp400_tnp480_ms42240_single_lbn_r1_W15_20231130_023602	2023-11-30 21:49:12	1701377343	D	0.33145	cresco6x151	cresco6x319	cresco6x012	cresco6x020	cresco6x024	cresco6x032	cresco6x218	cresco6x224	cresco6x075	cresco6x080						
