ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     4   4   484     88      572     21120   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp484_tnp572_ms21120_double_lbn_r1_W7_20231126_083048                                  
SPKft      double     4   4   484     4       488     21120   11     2   2   10560   24   N     -       1   7    SPKFT4_nf4_cp484_tnp488_ms21120_double_lbn_r1_W7_20231126_083048                                    
IMeCOft    double     8   0   484     176     660     21120   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp484_tnp660_ms21120_double_lbn_r1_W7_20231126_083048                                  
SPKft      double     8   0   484     8       492     21120   11     2   2   10560   24   N     -       1   7    SPKFT8_nf0_cp484_tnp492_ms21120_double_lbn_r1_W7_20231126_083049                                    
IMeCOft    double     8   8   484     176     660     21120   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp484_tnp660_ms21120_double_lbn_r1_W7_20231126_083049                                  
SPKft      double     8   8   484     8       492     21120   11     2   2   10560   24   N     -       1   7    SPKFT8_nf8_cp484_tnp492_ms21120_double_lbn_r1_W7_20231126_083049                                    
IMeCO      single     -   -   484     0       484     21120   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms21120_single_lby_r1_W7_20231126_083049                                      
SPK        single     -   -   484     0       484     21120   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms21120_single_lby_r1_W7_20231126_083049                                        
IMeCOft    single     1   0   484     22      506     21120   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms21120_single_lby_r1_W7_20231126_083049                                  
SPKft      single     1   0   484     1       485     21120   11     2   2   10560   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms21120_single_lby_r1_W7_20231126_083049                                    
IMeCOft    single     1   1   484     22      506     21120   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms21120_single_lby_r1_W7_20231126_083049                                  
SPKft      single     1   1   484     1       485     21120   11     2   2   10560   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms21120_single_lby_r1_W7_20231126_083050                                    
IMeCOft    single     2   0   484     44      528     21120   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp484_tnp528_ms21120_single_lby_r1_W7_20231126_083050                                  
SPKft      single     2   0   484     2       486     21120   11     2   2   10560   24   Y     23      1   7    SPKFT2_nf0_cp484_tnp486_ms21120_single_lby_r1_W7_20231126_083050                                    
IMeCOft    single     2   2   484     44      528     21120   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp484_tnp528_ms21120_single_lby_r1_W7_20231126_083050                                  
SPKft      single     2   2   484     2       486     21120   11     2   2   10560   24   Y     23      1   7    SPKFT2_nf2_cp484_tnp486_ms21120_single_lby_r1_W7_20231126_083050                                    
IMeCOft    single     4   0   484     88      572     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp484_tnp572_ms21120_single_lby_r1_W7_20231126_083050                                  
SPKft      single     4   0   484     4       488     21120   11     2   2   10560   24   Y     23      1   7    SPKFT4_nf0_cp484_tnp488_ms21120_single_lby_r1_W7_20231126_083050                                    
IMeCOft    single     4   4   484     88      572     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp484_tnp572_ms21120_single_lby_r1_W7_20231126_083050                                  
SPKft      single     4   4   484     4       488     21120   11     2   2   10560   24   Y     23      1   7    SPKFT4_nf4_cp484_tnp488_ms21120_single_lby_r1_W7_20231126_083051                                    
IMeCOft    single     8   0   484     176     660     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp484_tnp660_ms21120_single_lby_r1_W7_20231126_083051                                  
SPKft      single     8   0   484     8       492     21120   11     2   2   10560   24   Y     23      1   7    SPKFT8_nf0_cp484_tnp492_ms21120_single_lby_r1_W7_20231126_083051                                    
IMeCOft    single     8   8   484     176     660     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp484_tnp660_ms21120_single_lby_r1_W7_20231126_083051                                  
SPKft      single     8   8   484     8       492     21120   11     2   2   10560   24   Y     23      1   7    SPKFT8_nf8_cp484_tnp492_ms21120_single_lby_r1_W7_20231126_083051                                    
IMeCO      double     -   -   484     0       484     21120   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms21120_double_lby_r1_W7_20231126_083051                                      
SPK        double     -   -   484     0       484     21120   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms21120_double_lby_r1_W7_20231126_083052                                        
IMeCOft    double     1   0   484     22      506     21120   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms21120_double_lby_r1_W7_20231126_083052                                  
SPKft      double     1   0   484     1       485     21120   11     2   2   10560   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms21120_double_lby_r1_W7_20231126_083052                                    
IMeCOft    double     1   1   484     22      506     21120   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms21120_double_lby_r1_W7_20231126_083052                                  
SPKft      double     1   1   484     1       485     21120   11     2   2   10560   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms21120_double_lby_r1_W7_20231126_083052                                    
IMeCOft    double     2   0   484     44      528     21120   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp484_tnp528_ms21120_double_lby_r1_W7_20231126_083052                                  
SPKft      double     2   0   484     2       486     21120   11     2   2   10560   24   Y     23      1   7    SPKFT2_nf0_cp484_tnp486_ms21120_double_lby_r1_W7_20231126_083052                                    
IMeCOft    double     2   2   484     44      528     21120   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp484_tnp528_ms21120_double_lby_r1_W7_20231126_083052                                  
SPKft      double     2   2   484     2       486     21120   11     2   2   10560   24   Y     23      1   7    SPKFT2_nf2_cp484_tnp486_ms21120_double_lby_r1_W7_20231126_083053                                    
IMeCOft    double     4   0   484     88      572     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp484_tnp572_ms21120_double_lby_r1_W7_20231126_083053                                  
SPKft      double     4   0   484     4       488     21120   11     2   2   10560   24   Y     23      1   7    SPKFT4_nf0_cp484_tnp488_ms21120_double_lby_r1_W7_20231126_083053                                    
IMeCOft    double     4   4   484     88      572     21120   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp484_tnp572_ms21120_double_lby_r1_W7_20231126_083053                                  
SPKft      double     4   4   484     4       488     21120   11     2   2   10560   24   Y     23      1   7    SPKFT4_nf4_cp484_tnp488_ms21120_double_lby_r1_W7_20231126_083053                                    
IMeCOft    double     8   0   484     176     660     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp484_tnp660_ms21120_double_lby_r1_W7_20231126_083053                                  
SPKft      double     8   0   484     8       492     21120   11     2   2   10560   24   Y     23      1   7    SPKFT8_nf0_cp484_tnp492_ms21120_double_lby_r1_W7_20231126_083053                                    
IMeCOft    double     8   8   484     176     660     21120   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp484_tnp660_ms21120_double_lby_r1_W7_20231126_083053                                  
SPKft      double     8   8   484     8       492     21120   11     2   2   10560   24   Y     23      1   7    SPKFT8_nf8_cp484_tnp492_ms21120_double_lby_r1_W7_20231126_083054                                    
IMeCO      single     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms26400_single_lbn_r1_W7_20231126_083054                                      
SPK        single     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms26400_single_lbn_r1_W7_20231126_083054                                        
IMeCOft    single     1   0   484     22      506     26400   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_single_lbn_r1_W7_20231126_083054                                  
SPKft      single     1   0   484     1       485     26400   11     2   2   13200   24   N     -       1   7    SPKFT1_nf0_cp484_tnp485_ms26400_single_lbn_r1_W7_20231126_083054                                    
IMeCOft    single     1   1   484     22      506     26400   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_single_lbn_r1_W7_20231126_083054                                  
SPKft      single     1   1   484     1       485     26400   11     2   2   13200   24   N     -       1   7    SPKFT1_nf1_cp484_tnp485_ms26400_single_lbn_r1_W7_20231126_083054                                    
IMeCOft    single     2   0   484     44      528     26400   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp484_tnp528_ms26400_single_lbn_r1_W7_20231126_083054                                  
SPKft      single     2   0   484     2       486     26400   11     2   2   13200   24   N     -       1   7    SPKFT2_nf0_cp484_tnp486_ms26400_single_lbn_r1_W7_20231126_083055                                    
IMeCOft    single     2   2   484     44      528     26400   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp484_tnp528_ms26400_single_lbn_r1_W7_20231126_083055                                  
SPKft      single     2   2   484     2       486     26400   11     2   2   13200   24   N     -       1   7    SPKFT2_nf2_cp484_tnp486_ms26400_single_lbn_r1_W7_20231126_083055                                    
IMeCOft    single     4   0   484     88      572     26400   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp484_tnp572_ms26400_single_lbn_r1_W7_20231126_083055                                  
SPKft      single     4   0   484     4       488     26400   11     2   2   13200   24   N     -       1   7    SPKFT4_nf0_cp484_tnp488_ms26400_single_lbn_r1_W7_20231126_083055                                    
IMeCOft    single     4   4   484     88      572     26400   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp484_tnp572_ms26400_single_lbn_r1_W7_20231126_083055                                  
SPKft      single     4   4   484     4       488     26400   11     2   2   13200   24   N     -       1   7    SPKFT4_nf4_cp484_tnp488_ms26400_single_lbn_r1_W7_20231126_083055                                    
IMeCOft    single     8   0   484     176     660     26400   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp484_tnp660_ms26400_single_lbn_r1_W7_20231126_083055                                  
SPKft      single     8   0   484     8       492     26400   11     2   2   13200   24   N     -       1   7    SPKFT8_nf0_cp484_tnp492_ms26400_single_lbn_r1_W7_20231126_083056                                    
IMeCOft    single     8   8   484     176     660     26400   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp484_tnp660_ms26400_single_lbn_r1_W7_20231126_083056                                  
SPKft      single     8   8   484     8       492     26400   11     2   2   13200   24   N     -       1   7    SPKFT8_nf8_cp484_tnp492_ms26400_single_lbn_r1_W7_20231126_083056                                    
IMeCO      double     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    IMeCOFT0_cp484_tnp484_ms26400_double_lbn_r1_W7_20231126_083056                                      
SPK        double     -   -   484     0       484     26400   11     -   -   -       -    N     -       1   7    SPKFT0_cp484_tnp484_ms26400_double_lbn_r1_W7_20231126_083056                                        
IMeCOft    double     1   0   484     22      506     26400   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_double_lbn_r1_W7_20231126_083056                                  
SPKft      double     1   0   484     1       485     26400   11     2   2   13200   24   N     -       1   7    SPKFT1_nf0_cp484_tnp485_ms26400_double_lbn_r1_W7_20231126_083056                                    
IMeCOft    double     1   1   484     22      506     26400   11     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_double_lbn_r1_W7_20231126_083057                                  
SPKft      double     1   1   484     1       485     26400   11     2   2   13200   24   N     -       1   7    SPKFT1_nf1_cp484_tnp485_ms26400_double_lbn_r1_W7_20231126_083057                                    
IMeCOft    double     2   0   484     44      528     26400   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp484_tnp528_ms26400_double_lbn_r1_W7_20231126_083057                                  
SPKft      double     2   0   484     2       486     26400   11     2   2   13200   24   N     -       1   7    SPKFT2_nf0_cp484_tnp486_ms26400_double_lbn_r1_W7_20231126_083057                                    
IMeCOft    double     2   2   484     44      528     26400   11     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp484_tnp528_ms26400_double_lbn_r1_W7_20231126_083057                                  
SPKft      double     2   2   484     2       486     26400   11     2   2   13200   24   N     -       1   7    SPKFT2_nf2_cp484_tnp486_ms26400_double_lbn_r1_W7_20231126_083057                                    
IMeCOft    double     4   0   484     88      572     26400   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp484_tnp572_ms26400_double_lbn_r1_W7_20231126_083057                                  
SPKft      double     4   0   484     4       488     26400   11     2   2   13200   24   N     -       1   7    SPKFT4_nf0_cp484_tnp488_ms26400_double_lbn_r1_W7_20231126_083057                                    
IMeCOft    double     4   4   484     88      572     26400   12     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp484_tnp572_ms26400_double_lbn_r1_W7_20231126_083058                                  
SPKft      double     4   4   484     4       488     26400   11     2   2   13200   24   N     -       1   7    SPKFT4_nf4_cp484_tnp488_ms26400_double_lbn_r1_W7_20231126_083058                                    
IMeCOft    double     8   0   484     176     660     26400   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp484_tnp660_ms26400_double_lbn_r1_W7_20231126_083058                                  
SPKft      double     8   0   484     8       492     26400   11     2   2   13200   24   N     -       1   7    SPKFT8_nf0_cp484_tnp492_ms26400_double_lbn_r1_W7_20231126_083058                                    
IMeCOft    double     8   8   484     176     660     26400   14     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp484_tnp660_ms26400_double_lbn_r1_W7_20231126_083058                                  
SPKft      double     8   8   484     8       492     26400   11     2   2   13200   24   N     -       1   7    SPKFT8_nf8_cp484_tnp492_ms26400_double_lbn_r1_W7_20231126_083058                                    
IMeCO      single     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms26400_single_lby_r1_W7_20231126_083058                                      
SPK        single     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms26400_single_lby_r1_W7_20231126_083058                                        
IMeCOft    single     1   0   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_single_lby_r1_W7_20231126_083059                                  
SPKft      single     1   0   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms26400_single_lby_r1_W7_20231126_083059                                    
IMeCOft    single     1   1   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_single_lby_r1_W7_20231126_083059                                  
SPKft      single     1   1   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms26400_single_lby_r1_W7_20231126_083059                                    
IMeCOft    single     2   0   484     44      528     26400   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp484_tnp528_ms26400_single_lby_r1_W7_20231126_083059                                  
SPKft      single     2   0   484     2       486     26400   11     2   2   13200   24   Y     23      1   7    SPKFT2_nf0_cp484_tnp486_ms26400_single_lby_r1_W7_20231126_083059                                    
IMeCOft    single     2   2   484     44      528     26400   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp484_tnp528_ms26400_single_lby_r1_W7_20231126_083059                                  
SPKft      single     2   2   484     2       486     26400   11     2   2   13200   24   Y     23      1   7    SPKFT2_nf2_cp484_tnp486_ms26400_single_lby_r1_W7_20231126_083059                                    
IMeCOft    single     4   0   484     88      572     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp484_tnp572_ms26400_single_lby_r1_W7_20231126_083100                                  
SPKft      single     4   0   484     4       488     26400   11     2   2   13200   24   Y     23      1   7    SPKFT4_nf0_cp484_tnp488_ms26400_single_lby_r1_W7_20231126_083100                                    
IMeCOft    single     4   4   484     88      572     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp484_tnp572_ms26400_single_lby_r1_W7_20231126_083100                                  
SPKft      single     4   4   484     4       488     26400   11     2   2   13200   24   Y     23      1   7    SPKFT4_nf4_cp484_tnp488_ms26400_single_lby_r1_W7_20231126_083100                                    
IMeCOft    single     8   0   484     176     660     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp484_tnp660_ms26400_single_lby_r1_W7_20231126_083100                                  
SPKft      single     8   0   484     8       492     26400   11     2   2   13200   24   Y     23      1   7    SPKFT8_nf0_cp484_tnp492_ms26400_single_lby_r1_W7_20231126_083101                                    
IMeCOft    single     8   8   484     176     660     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp484_tnp660_ms26400_single_lby_r1_W7_20231126_083101                                  
SPKft      single     8   8   484     8       492     26400   11     2   2   13200   24   Y     23      1   7    SPKFT8_nf8_cp484_tnp492_ms26400_single_lby_r1_W7_20231126_083101                                    
IMeCO      double     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    IMeCOFT0_cp484_tnp484_ms26400_double_lby_r1_W7_20231126_083101                                      
SPK        double     -   -   484     0       484     26400   11     -   -   -       -    Y     22      1   7    SPKFT0_cp484_tnp484_ms26400_double_lby_r1_W7_20231126_083101                                        
IMeCOft    double     1   0   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp484_tnp506_ms26400_double_lby_r1_W7_20231126_083101                                  
SPKft      double     1   0   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf0_cp484_tnp485_ms26400_double_lby_r1_W7_20231126_083101                                    
IMeCOft    double     1   1   484     22      506     26400   11     2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp484_tnp506_ms26400_double_lby_r1_W7_20231126_083101                                  
SPKft      double     1   1   484     1       485     26400   11     2   2   13200   24   Y     23      1   7    SPKFT1_nf1_cp484_tnp485_ms26400_double_lby_r1_W7_20231126_083102                                    
IMeCOft    double     2   0   484     44      528     26400   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp484_tnp528_ms26400_double_lby_r1_W7_20231126_083102                                  
SPKft      double     2   0   484     2       486     26400   11     2   2   13200   24   Y     23      1   7    SPKFT2_nf0_cp484_tnp486_ms26400_double_lby_r1_W7_20231126_083102                                    
IMeCOft    double     2   2   484     44      528     26400   11     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp484_tnp528_ms26400_double_lby_r1_W7_20231126_083102                                  
SPKft      double     2   2   484     2       486     26400   11     2   2   13200   24   Y     23      1   7    SPKFT2_nf2_cp484_tnp486_ms26400_double_lby_r1_W7_20231126_083102                                    
IMeCOft    double     4   0   484     88      572     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf0_cp484_tnp572_ms26400_double_lby_r1_W7_20231126_083102                                  
SPKft      double     4   0   484     4       488     26400   11     2   2   13200   24   Y     23      1   7    SPKFT4_nf0_cp484_tnp488_ms26400_double_lby_r1_W7_20231126_083102                                    
IMeCOft    double     4   4   484     88      572     26400   12     2   2   -       -    Y     24      1   7    IMeCOFT4_nf4_cp484_tnp572_ms26400_double_lby_r1_W7_20231126_083103                                  
SPKft      double     4   4   484     4       488     26400   11     2   2   13200   24   Y     23      1   7    SPKFT4_nf4_cp484_tnp488_ms26400_double_lby_r1_W7_20231126_083103                                    
IMeCOft    double     8   0   484     176     660     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf0_cp484_tnp660_ms26400_double_lby_r1_W7_20231126_083103                                  
SPKft      double     8   0   484     8       492     26400   11     2   2   13200   24   Y     23      1   7    SPKFT8_nf0_cp484_tnp492_ms26400_double_lby_r1_W7_20231126_083103                                    
IMeCOft    double     8   8   484     176     660     26400   14     2   2   -       -    Y     24      1   7    IMeCOFT8_nf8_cp484_tnp660_ms26400_double_lby_r1_W7_20231126_083103                                  
SPKft      double     8   8   484     8       492     26400   11     2   2   13200   24   Y     23      1   7    SPKFT8_nf8_cp484_tnp492_ms26400_double_lby_r1_W7_20231126_083103                                    
IMeCO      single     -   -   576     0       576     21120   12     -   -   -       -    N     -       1   7    IMeCOFT0_cp576_tnp576_ms21120_single_lbn_r1_W7_20231126_083103                                      
SPK        single     -   -   576     0       576     21120   12     -   -   -       -    N     -       1   7    SPKFT0_cp576_tnp576_ms21120_single_lbn_r1_W7_20231126_083103                                        
IMeCOft    single     1   0   576     24      600     21120   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp576_tnp600_ms21120_single_lbn_r1_W7_20231126_083104                                  
SPKft      single     1   0   576     1       577     21120   13     2   2   10560   22   N     -       1   7    SPKFT1_nf0_cp576_tnp577_ms21120_single_lbn_r1_W7_20231126_083104                                    
IMeCOft    single     1   1   576     24      600     21120   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp576_tnp600_ms21120_single_lbn_r1_W7_20231126_083104                                  
SPKft      single     1   1   576     1       577     21120   13     2   2   10560   22   N     -       1   7    SPKFT1_nf1_cp576_tnp577_ms21120_single_lbn_r1_W7_20231126_083104                                    
IMeCOft    single     2   0   576     48      624     21120   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp576_tnp624_ms21120_single_lbn_r1_W7_20231126_083104                                  
SPKft      single     2   0   576     2       578     21120   13     2   2   10560   22   N     -       1   7    SPKFT2_nf0_cp576_tnp578_ms21120_single_lbn_r1_W7_20231126_083104                                    
IMeCOft    single     2   2   576     48      624     21120   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp576_tnp624_ms21120_single_lbn_r1_W7_20231126_083104                                  
SPKft      single     2   2   576     2       578     21120   13     2   2   10560   22   N     -       1   7    SPKFT2_nf2_cp576_tnp578_ms21120_single_lbn_r1_W7_20231126_083104                                    
IMeCOft    single     4   0   576     96      672     21120   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp576_tnp672_ms21120_single_lbn_r1_W7_20231126_083105                                  
SPKft      single     4   0   576     4       580     21120   13     2   2   10560   22   N     -       1   7    SPKFT4_nf0_cp576_tnp580_ms21120_single_lbn_r1_W7_20231126_083105                                    
IMeCOft    single     4   4   576     96      672     21120   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp576_tnp672_ms21120_single_lbn_r1_W7_20231126_083105                                  
SPKft      single     4   4   576     4       580     21120   13     2   2   10560   22   N     -       1   7    SPKFT4_nf4_cp576_tnp580_ms21120_single_lbn_r1_W7_20231126_083105                                    
IMeCOft    single     8   0   576     192     768     21120   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp576_tnp768_ms21120_single_lbn_r1_W7_20231126_083105                                  
SPKft      single     8   0   576     8       584     21120   13     2   2   10560   22   N     -       1   7    SPKFT8_nf0_cp576_tnp584_ms21120_single_lbn_r1_W7_20231126_083105                                    
IMeCOft    single     8   8   576     192     768     21120   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp576_tnp768_ms21120_single_lbn_r1_W7_20231126_083105                                  
SPKft      single     8   8   576     8       584     21120   13     2   2   10560   22   N     -       1   7    SPKFT8_nf8_cp576_tnp584_ms21120_single_lbn_r1_W7_20231126_083105                                    
IMeCO      double     -   -   576     0       576     21120   12     -   -   -       -    N     -       1   7    IMeCOFT0_cp576_tnp576_ms21120_double_lbn_r1_W7_20231126_083106                                      
SPK        double     -   -   576     0       576     21120   12     -   -   -       -    N     -       1   7    SPKFT0_cp576_tnp576_ms21120_double_lbn_r1_W7_20231126_083106                                        
IMeCOft    double     1   0   576     24      600     21120   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf0_cp576_tnp600_ms21120_double_lbn_r1_W7_20231126_083106                                  
SPKft      double     1   0   576     1       577     21120   13     2   2   10560   22   N     -       1   7    SPKFT1_nf0_cp576_tnp577_ms21120_double_lbn_r1_W7_20231126_083106                                    
IMeCOft    double     1   1   576     24      600     21120   13     2   2   -       -    N     -       1   7    IMeCOFT1_nf1_cp576_tnp600_ms21120_double_lbn_r1_W7_20231126_083106                                  
SPKft      double     1   1   576     1       577     21120   13     2   2   10560   22   N     -       1   7    SPKFT1_nf1_cp576_tnp577_ms21120_double_lbn_r1_W7_20231126_083106                                    
IMeCOft    double     2   0   576     48      624     21120   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf0_cp576_tnp624_ms21120_double_lbn_r1_W7_20231126_083106                                  
SPKft      double     2   0   576     2       578     21120   13     2   2   10560   22   N     -       1   7    SPKFT2_nf0_cp576_tnp578_ms21120_double_lbn_r1_W7_20231126_083107                                    
IMeCOft    double     2   2   576     48      624     21120   13     2   2   -       -    N     -       1   7    IMeCOFT2_nf2_cp576_tnp624_ms21120_double_lbn_r1_W7_20231126_083107                                  
SPKft      double     2   2   576     2       578     21120   13     2   2   10560   22   N     -       1   7    SPKFT2_nf2_cp576_tnp578_ms21120_double_lbn_r1_W7_20231126_083107                                    
IMeCOft    double     4   0   576     96      672     21120   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf0_cp576_tnp672_ms21120_double_lbn_r1_W7_20231126_083107                                  
SPKft      double     4   0   576     4       580     21120   13     2   2   10560   22   N     -       1   7    SPKFT4_nf0_cp576_tnp580_ms21120_double_lbn_r1_W7_20231126_083107                                    
IMeCOft    double     4   4   576     96      672     21120   14     2   2   -       -    N     -       1   7    IMeCOFT4_nf4_cp576_tnp672_ms21120_double_lbn_r1_W7_20231126_083107                                  
SPKft      double     4   4   576     4       580     21120   13     2   2   10560   22   N     -       1   7    SPKFT4_nf4_cp576_tnp580_ms21120_double_lbn_r1_W7_20231126_083107                                    
IMeCOft    double     8   0   576     192     768     21120   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf0_cp576_tnp768_ms21120_double_lbn_r1_W7_20231126_083108                                  
SPKft      double     8   0   576     8       584     21120   13     2   2   10560   22   N     -       1   7    SPKFT8_nf0_cp576_tnp584_ms21120_double_lbn_r1_W7_20231126_083108                                    
IMeCOft    double     8   8   576     192     768     21120   16     2   2   -       -    N     -       1   7    IMeCOFT8_nf8_cp576_tnp768_ms21120_double_lbn_r1_W7_20231126_083108                                  
SPKft      double     8   8   576     8       584     21120   13     2   2   10560   22   N     -       1   7    SPKFT8_nf8_cp576_tnp584_ms21120_double_lbn_r1_W7_20231126_083108                                    
IMeCO      single     -   -   576     0       576     21120   12     -   -   -       -    Y     24      1   7    IMeCOFT0_cp576_tnp576_ms21120_single_lby_r1_W7_20231126_083108                                      
SPK        single     -   -   576     0       576     21120   12     -   -   -       -    Y     24      1   7    SPKFT0_cp576_tnp576_ms21120_single_lby_r1_W7_20231126_083108                                        
IMeCOft    single     1   0   576     24      600     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf0_cp576_tnp600_ms21120_single_lby_r1_W7_20231126_083108                                  
SPKft      single     1   0   576     1       577     21120   13     2   2   10560   22   Y     23      1   7    SPKFT1_nf0_cp576_tnp577_ms21120_single_lby_r1_W7_20231126_083108                                    
IMeCOft    single     1   1   576     24      600     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT1_nf1_cp576_tnp600_ms21120_single_lby_r1_W7_20231126_083109                                  
SPKft      single     1   1   576     1       577     21120   13     2   2   10560   22   Y     23      1   7    SPKFT1_nf1_cp576_tnp577_ms21120_single_lby_r1_W7_20231126_083109                                    
IMeCOft    single     2   0   576     48      624     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp576_tnp624_ms21120_single_lby_r1_W7_20231126_083109                                  
SPKft      single     2   0   576     2       578     21120   13     2   2   10560   22   Y     23      1   7    SPKFT2_nf0_cp576_tnp578_ms21120_single_lby_r1_W7_20231126_083109                                    
IMeCOft    single     2   2   576     48      624     21120   13     2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp576_tnp624_ms21120_single_lby_r1_W7_20231126_083109                                  
SPKft      single     2   2   576     2       578     21120   13     2   2   10560   22   Y     23      1   7    SPKFT2_nf2_cp576_tnp578_ms21120_single_lby_r1_W7_20231126_083109                                    
