ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     4   4   400     80      480     15840   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms15840_single_lbn_r1_W3_20231123_005058                                  
SPKft      single     4   4   400     4       404     15840   9      2   2   7920    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms15840_single_lbn_r1_W3_20231123_005058                                    
IMeCOft    single     8   0   400     160     560     15840   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms15840_single_lbn_r1_W3_20231123_005058                                  
SPKft      single     8   0   400     8       408     15840   9      2   2   7920    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms15840_single_lbn_r1_W3_20231123_005058                                    
IMeCOft    single     8   8   400     160     560     15840   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms15840_single_lbn_r1_W3_20231123_005058                                  
SPKft      single     8   8   400     8       408     15840   9      2   2   7920    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms15840_single_lbn_r1_W3_20231123_005059                                    
IMeCO      double     -   -   400     0       400     15840   9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms15840_double_lbn_r1_W3_20231123_005059                                      
SPK        double     -   -   400     0       400     15840   9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms15840_double_lbn_r1_W3_20231123_005059                                        
IMeCOft    double     1   0   400     20      420     15840   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms15840_double_lbn_r1_W3_20231123_005059                                  
SPKft      double     1   0   400     1       401     15840   9      2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms15840_double_lbn_r1_W3_20231123_005059                                    
IMeCOft    double     1   1   400     20      420     15840   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms15840_double_lbn_r1_W3_20231123_005059                                  
SPKft      double     1   1   400     1       401     15840   9      2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms15840_double_lbn_r1_W3_20231123_005059                                    
IMeCOft    double     2   0   400     40      440     15840   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms15840_double_lbn_r1_W3_20231123_005100                                  
SPKft      double     2   0   400     2       402     15840   9      2   2   7920    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms15840_double_lbn_r1_W3_20231123_005100                                    
IMeCOft    double     2   2   400     40      440     15840   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms15840_double_lbn_r1_W3_20231123_005100                                  
SPKft      double     2   2   400     2       402     15840   9      2   2   7920    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms15840_double_lbn_r1_W3_20231123_005100                                    
IMeCOft    double     4   0   400     80      480     15840   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms15840_double_lbn_r1_W3_20231123_005100                                  
SPKft      double     4   0   400     4       404     15840   9      2   2   7920    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms15840_double_lbn_r1_W3_20231123_005100                                    
IMeCOft    double     4   4   400     80      480     15840   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms15840_double_lbn_r1_W3_20231123_005100                                  
SPKft      double     4   4   400     4       404     15840   9      2   2   7920    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms15840_double_lbn_r1_W3_20231123_005100                                    
IMeCOft    double     8   0   400     160     560     15840   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms15840_double_lbn_r1_W3_20231123_005101                                  
SPKft      double     8   0   400     8       408     15840   9      2   2   7920    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms15840_double_lbn_r1_W3_20231123_005101                                    
IMeCOft    double     8   8   400     160     560     15840   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms15840_double_lbn_r1_W3_20231123_005101                                  
SPKft      double     8   8   400     8       408     15840   9      2   2   7920    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms15840_double_lbn_r1_W3_20231123_005101                                    
IMeCO      single     -   -   400     0       400     15840   9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms15840_single_lby_r1_W3_20231123_005101                                      
SPK        single     -   -   400     0       400     15840   9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms15840_single_lby_r1_W3_20231123_005101                                        
IMeCOft    single     1   0   400     20      420     15840   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms15840_single_lby_r1_W3_20231123_005101                                  
SPKft      single     1   0   400     1       401     15840   9      2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms15840_single_lby_r1_W3_20231123_005101                                    
IMeCOft    single     1   1   400     20      420     15840   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms15840_single_lby_r1_W3_20231123_005102                                  
SPKft      single     1   1   400     1       401     15840   9      2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms15840_single_lby_r1_W3_20231123_005102                                    
IMeCOft    single     2   0   400     40      440     15840   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms15840_single_lby_r1_W3_20231123_005102                                  
SPKft      single     2   0   400     2       402     15840   9      2   2   7920    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms15840_single_lby_r1_W3_20231123_005102                                    
IMeCOft    single     2   2   400     40      440     15840   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms15840_single_lby_r1_W3_20231123_005102                                  
SPKft      single     2   2   400     2       402     15840   9      2   2   7920    24   Y     23      1   3    SPKFT2_nf2_cp400_tnp402_ms15840_single_lby_r1_W3_20231123_005102                                    
IMeCOft    single     4   0   400     80      480     15840   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp400_tnp480_ms15840_single_lby_r1_W3_20231123_005102                                  
SPKft      single     4   0   400     4       404     15840   9      2   2   7920    24   Y     23      1   3    SPKFT4_nf0_cp400_tnp404_ms15840_single_lby_r1_W3_20231123_005102                                    
IMeCOft    single     4   4   400     80      480     15840   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp400_tnp480_ms15840_single_lby_r1_W3_20231123_005103                                  
SPKft      single     4   4   400     4       404     15840   9      2   2   7920    24   Y     23      1   3    SPKFT4_nf4_cp400_tnp404_ms15840_single_lby_r1_W3_20231123_005103                                    
IMeCOft    single     8   0   400     160     560     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp400_tnp560_ms15840_single_lby_r1_W3_20231123_005103                                  
SPKft      single     8   0   400     8       408     15840   9      2   2   7920    24   Y     23      1   3    SPKFT8_nf0_cp400_tnp408_ms15840_single_lby_r1_W3_20231123_005103                                    
IMeCOft    single     8   8   400     160     560     15840   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp400_tnp560_ms15840_single_lby_r1_W3_20231123_005103                                  
SPKft      single     8   8   400     8       408     15840   9      2   2   7920    24   Y     23      1   3    SPKFT8_nf8_cp400_tnp408_ms15840_single_lby_r1_W3_20231123_005103                                    
IMeCO      double     -   -   400     0       400     15840   9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms15840_double_lby_r1_W3_20231123_005103                                      
SPK        double     -   -   400     0       400     15840   9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms15840_double_lby_r1_W3_20231123_005103                                        
IMeCOft    double     1   0   400     20      420     15840   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms15840_double_lby_r1_W3_20231123_005104                                  
SPKft      double     1   0   400     1       401     15840   9      2   2   7920    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms15840_double_lby_r1_W3_20231123_005104                                    
IMeCOft    double     1   1   400     20      420     15840   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms15840_double_lby_r1_W3_20231123_005104                                  
SPKft      double     1   1   400     1       401     15840   9      2   2   7920    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms15840_double_lby_r1_W3_20231123_005104                                    
IMeCOft    double     2   0   400     40      440     15840   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms15840_double_lby_r1_W3_20231123_005104                                  
SPKft      double     2   0   400     2       402     15840   9      2   2   7920    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms15840_double_lby_r1_W3_20231123_005104                                    
IMeCOft    double     2   2   400     40      440     15840   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms15840_double_lby_r1_W3_20231123_005104                                  
