ALGORITHM;FT;NFT;PREC;CPROCS;SPROCS;TPROCS;MATSIZE;REP;WTIME;NODES;BALANCE;NUMxSOCK;RUNTIME_S;RUNTIME;NRE;NODO;EN_TOT_SOCK0_IN;EN_TOT_SOCK0_FIN;EN_TOT_SOCK1_IN;	EN_TOT_SOCK1_FIN;EN_DRAM_SOCK0_IN;EN_DRAM_SOCK0_FIN;EN_DRAM_SOCK1_IN;EN_DRAM_SOCK1_FIN;JOB NAME;
IMeCO;2;2;double;100;20;120;21120;1;20;3;n;-;356;0h 5m 56s;0.00000034665688477;cresco6x094; 8128017949;24917050408;224913044155;5439840444; 29830325727;31526679674;18686471797; 23257609758;IMeCOFT2_nf2_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;1;0;double;100;10;110;21120;1;20;3;n;-;360;0h 6m 0s;0.00000000166123052;cresco6x094; 154522151602;197595946911;91669103339;135361423981; 13388518704;20115520087;65037662509; 6661401363;IMeCOFT1_nf0_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;1;0;double;100;10;110;21120;1;20;3;n;-;360;0h 6m 0s;0.00000000166123052;cresco6x134; 43388032297;82489693611;106004322744;148030393196; 49776655416;52934925067;40184616257; 44739825036;IMeCOFT1_nf0_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;1;0;double;100;10;110;21120;1;20;3;n;-;360;0h 6m 0s;0.00000000166123052;cresco6x328; 200602456549;215531749873;152093855633;183662432899; 49260539843;50573608089;30519956581; 33677254406;IMeCOFT1_nf0_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;8;0;double;100;80;180;21120;1;20;4;n;-;360;0h 6m 1s;0.00000000166123052;cresco6x044; 42738535608;85715936999;81521012130;127729037331; 30917124385;37041854441;10178385282; 17871928898;IMeCOFT8_nf0_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;8;0;double;100;80;180;21120;1;20;4;n;-;360;0h 6m 1s;0.00000000166123052;cresco6x134; 41303636755;80474119181;125378795240;167465387937; 7917642639;11120979175;7824694130; 12447949368;IMeCOFT8_nf0_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;8;0;double;100;80;180;21120;1;20;4;n;-;360;0h 6m 1s;0.00000000166123052;cresco6x094; 121759505921;165687902314;104117820676;149608187253; 43316185158;49785330271;36339984368; 42766475436;IMeCOFT8_nf0_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;8;0;double;100;80;180;21120;1;20;4;n;-;360;0h 6m 1s;0.00000000166123052;cresco6x032; 253550284137;18495039993;50164010862;88393312530; 8394924762;11425175718;46921882792; 50414896033;IMeCOFT8_nf0_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655
IMeCO;2;0;double;100;20;120;21120;1;20;3;n;-;359;0h 5m 59s;0.00000000166123052;cresco6x094; 222945525510;4152518239;177056131268;220537316770; 22708854114;29428443611;10885734208; 18249395443;IMeCOFT2_nf0_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;2;0;double;100;20;120;21120;1;20;3;n;-;359;0h 5m 59s;0.00000000166123052;cresco6x134; 129628751401;168677653084;199276500532;241188747911; 56678790222;59846271055;50328474595; 54898764309;IMeCOFT2_nf0_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;2;0;double;100;20;120;21120;1;20;3;n;-;359;0h 5m 59s;0.00000000166123052;cresco6x044; 157055929844;173408445050;143070999643;187528847622; 16222185544;17112993099;48909807217; 53840605522;IMeCOFT2_nf0_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654
IMeCO;8;8;double;100;80;180;21120;1;20;4;n;-;362;0h 6m 2s;0.00000010511910866;cresco6x152; 128591305082;169698321491;56923305203;101404884995; 28491266438;34567404321;13277797730; 20604915771;IMeCOFT8_nf8_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655
