jobid,jobname,start_ts,end_ts,nodes,condition_n,error_code,runtime,init_and_call_runtime,call_runtime,algorithm,fault_tolerance,fault_happened,computing_proc,total_proc,matrix_size,precision,balanced,repetition,req_whole_time,number_of_nodes,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16
881721,SPKFT2_nf0_cp484_tnp486_ms10560_single_lbn_r1_W3_20231123_005116,1700775523,1700775535,48*cresco6x248:48*cresco6x296:48*cresco6x071:48*cresco6x171:48*cresco6x122:48*cresco6x036:48*cresco6x138:48*cresco6x224:48*cresco6x060:48*cresco6x190:48*cresco6x125,1,0,12,3,2,SPK,2,0,484,486,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881722,IMeCOFT2_nf2_cp484_tnp528_ms10560_single_lbn_r1_W3_20231123_005116,1700775563,1700775577,48*cresco6x302:48*cresco6x148:48*cresco6x090:48*cresco6x055:48*cresco6x174:48*cresco6x120:48*cresco6x050:48*cresco6x333:48*cresco6x066:48*cresco6x214:48*cresco6x267,1,0,14,4,3,IMeCO,2,2,484,528,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881723,SPKFT2_nf2_cp484_tnp486_ms10560_single_lbn_r1_W3_20231123_005116,1700775603,1700775615,48*cresco6x036:48*cresco6x071:48*cresco6x125:48*cresco6x248:48*cresco6x122:48*cresco6x138:48*cresco6x060:48*cresco6x190:48*cresco6x224:48*cresco6x296:48*cresco6x171,1,-99,12,2,1,SPK,2,2,484,486,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881724,IMeCOFT4_nf0_cp484_tnp572_ms10560_single_lbn_r1_W3_20231123_005116,1700775638,1700775653,48*cresco6x120:48*cresco6x333:48*cresco6x174:48*cresco6x055:48*cresco6x066:48*cresco6x267:48*cresco6x171:48*cresco6x148:48*cresco6x090:48*cresco6x302:48*cresco6x050:48*cresco6x214,1,0,15,4,3,IMeCO,4,0,484,572,10560,single,n,1,3,12,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0
881725,SPKFT4_nf0_cp484_tnp488_ms10560_single_lbn_r1_W3_20231123_005116,1700775678,1700775690,48*cresco6x224:48*cresco6x122:48*cresco6x071:48*cresco6x036:48*cresco6x248:48*cresco6x125:48*cresco6x190:48*cresco6x060:48*cresco6x296:48*cresco6x138:48*cresco6x050,1,0,12,2,1,SPK,4,0,484,488,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881726,IMeCOFT4_nf4_cp484_tnp572_ms10560_single_lbn_r1_W3_20231123_005116,1700775713,1700775727,48*cresco6x333:48*cresco6x174:48*cresco6x214:48*cresco6x171:48*cresco6x267:48*cresco6x066:48*cresco6x055:48*cresco6x122:48*cresco6x120:48*cresco6x090:48*cresco6x148:48*cresco6x302,1,0,14,4,3,IMeCO,4,4,484,572,10560,single,n,1,3,12,48,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0
881727,SPKFT4_nf4_cp484_tnp488_ms10560_single_lbn_r1_W3_20231123_005116,1700775753,1700775765,48*cresco6x050:48*cresco6x036:48*cresco6x296:48*cresco6x071:48*cresco6x125:48*cresco6x224:48*cresco6x248:48*cresco6x138:48*cresco6x060:48*cresco6x190:48*cresco6x148,1,-99,12,2,1,SPK,4,4,484,488,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881728,IMeCOFT8_nf0_cp484_tnp660_ms10560_single_lbn_r1_W3_20231123_005117,1700775783,1700775797,48*cresco6x120:48*cresco6x066:48*cresco6x090:48*cresco6x055:48*cresco6x171:48*cresco6x302:48*cresco6x267:48*cresco6x174:48*cresco6x122:48*cresco6x214:48*cresco6x333:48*cresco6x138:48*cresco6x148:48*cresco6x248,1,0,14,4,3,IMeCO,8,0,484,660,10560,single,n,1,3,14,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0
881729,SPKFT8_nf0_cp484_tnp492_ms10560_single_lbn_r1_W3_20231123_005117,1700775863,1700775874,48*cresco6x071:48*cresco6x060:48*cresco6x190:48*cresco6x036:48*cresco6x224:48*cresco6x055:48*cresco6x066:48*cresco6x148:48*cresco6x050:48*cresco6x125:48*cresco6x120,1,0,11,2,2,SPK,8,0,484,492,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881730,IMeCOFT8_nf8_cp484_tnp660_ms10560_single_lbn_r1_W3_20231123_005117,1700775897,1700775912,48*cresco6x296:48*cresco6x174:48*cresco6x090:48*cresco6x248:48*cresco6x214:48*cresco6x138:48*cresco6x171:48*cresco6x267:48*cresco6x122:48*cresco6x302:48*cresco6x333:48*cresco6x120:48*cresco6x071:48*cresco6x036,1,0,15,4,4,IMeCO,8,8,484,660,10560,single,n,1,3,14,48,48,48,48,48,48,48,48,48,48,48,48,48,48,0,0
881731,SPKFT8_nf8_cp484_tnp492_ms10560_single_lbn_r1_W3_20231123_005117,1700775938,1700775949,48*cresco6x125:48*cresco6x050:48*cresco6x055:48*cresco6x066:48*cresco6x224:48*cresco6x148:48*cresco6x190:48*cresco6x060:48*cresco6x120:48*cresco6x090:48*cresco6x171,1,-99,11,2,1,SPK,8,8,484,492,10560,single,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881732,IMeCOFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231123_005117,1700775972,1700775987,48*cresco6x267:48*cresco6x036:48*cresco6x302:48*cresco6x333:48*cresco6x214:48*cresco6x174:48*cresco6x122:48*cresco6x071:48*cresco6x296:48*cresco6x060:48*cresco6x248,1,0,15,5,4,IMeCO,0,0,484,484,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881733,SPKFT0_cp484_tnp484_ms10560_double_lbn_r1_W3_20231123_005117,1700777593,1700777605,48*cresco6x192:48*cresco6x327:48*cresco6x128:48*cresco6x258:48*cresco6x136:48*cresco6x225:48*cresco6x169:48*cresco6x105:48*cresco6x097:48*cresco6x245:48*cresco6x257,1,0,12,3,2,SPK,0,0,484,484,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881734,IMeCOFT1_nf0_cp484_tnp506_ms10560_double_lbn_r1_W3_20231123_005117,1700779202,1700779219,48*cresco6x121:48*cresco6x031:48*cresco6x038:48*cresco6x052:48*cresco6x087:48*cresco6x263:48*cresco6x169:48*cresco6x151:48*cresco6x327:48*cresco6x349:48*cresco6x124,1,0,17,5,4,IMeCO,1,0,484,506,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881735,SPKFT1_nf0_cp484_tnp485_ms10560_double_lbn_r1_W3_20231123_005118,1700779238,1700779251,48*cresco6x192:48*cresco6x197:48*cresco6x124:48*cresco6x263:48*cresco6x349:48*cresco6x087:48*cresco6x052:48*cresco6x151:48*cresco6x031:48*cresco6x169:48*cresco6x038,1,0,13,3,2,SPK,1,0,484,485,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881736,IMeCOFT1_nf1_cp484_tnp506_ms10560_double_lbn_r1_W3_20231123_005118,1700779278,1700779293,48*cresco6x241:48*cresco6x327:48*cresco6x197:48*cresco6x038:48*cresco6x031:48*cresco6x192:48*cresco6x151:48*cresco6x052:48*cresco6x087:48*cresco6x169:48*cresco6x263,1,0,15,4,4,IMeCO,1,1,484,506,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881737,SPKFT1_nf1_cp484_tnp485_ms10560_double_lbn_r1_W3_20231123_005118,1700779319,1700779333,48*cresco6x349:48*cresco6x124:48*cresco6x121:48*cresco6x263:48*cresco6x031:48*cresco6x327:48*cresco6x192:48*cresco6x197:48*cresco6x087:48*cresco6x052:48*cresco6x151,1,-99,14,2,1,SPK,1,1,484,485,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881738,IMeCOFT2_nf0_cp484_tnp528_ms10560_double_lbn_r1_W3_20231123_005118,1700779359,1700779376,48*cresco6x169:48*cresco6x038:48*cresco6x327:48*cresco6x087:48*cresco6x241:48*cresco6x151:48*cresco6x121:48*cresco6x197:48*cresco6x052:48*cresco6x349:48*cresco6x031,1,0,17,5,4,IMeCO,2,0,484,528,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881739,SPKFT2_nf0_cp484_tnp486_ms10560_double_lbn_r1_W3_20231123_005118,1700779394,1700779407,48*cresco6x169:48*cresco6x124:48*cresco6x263:48*cresco6x192:48*cresco6x121:48*cresco6x038:48*cresco6x151:48*cresco6x087:48*cresco6x327:48*cresco6x052:48*cresco6x031,1,0,21,3,2,SPK,2,0,484,486,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881740,IMeCOFT2_nf2_cp484_tnp528_ms10560_double_lbn_r1_W3_20231123_005118,1700779547,1700779562,48*cresco6x192:48*cresco6x169:48*cresco6x327:48*cresco6x087:48*cresco6x124:48*cresco6x263:48*cresco6x031:48*cresco6x052:48*cresco6x078:48*cresco6x170:48*cresco6x028,1,0,15,6,5,IMeCO,2,2,484,528,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
881741,SPKFT2_nf2_cp484_tnp486_ms10560_double_lbn_r1_W3_20231123_005118,1700780174,1700780186,48*cresco6x192:48*cresco6x078:48*cresco6x123:48*cresco6x217:48*cresco6x028:48*cresco6x040:48*cresco6x170:48*cresco6x307:48*cresco6x328:48*cresco6x153:48*cresco6x103,1,-99,12,3,2,SPK,2,2,484,486,10560,double,n,1,3,11,48,48,48,48,48,48,48,48,48,48,48,0,0,0,0,0
879974,IMeCOFT4_nf4_cp100_tnp140_ms21120_single_lbn_r1_W20_20231121_222653,1700603476,1700603656,48*cresco6x335:48*cresco6x184:48*cresco6x028,1,0,180,171,170,IMeCO,4,4,100,140,21120,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879975,SPKFT4_nf4_cp100_tnp104_ms21120_single_lbn_r1_W20_20231121_222653,1700609298,1700609321,48*cresco6x047:48*cresco6x044:48*cresco6x323,1,-99,23,13,11,SPK,4,4,100,104,21120,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879976,IMeCOFT8_nf0_cp100_tnp180_ms21120_single_lbn_r1_W20_20231121_222653,1700609343,1700609526,48*cresco6x134:48*cresco6x328:48*cresco6x323:48*cresco6x094,1,0,184,173,172,IMeCO,8,0,100,180,21120,single,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
879977,SPKFT8_nf0_cp100_tnp108_ms21120_single_lbn_r1_W20_20231121_222653,1700609550,1700609570,48*cresco6x047:48*cresco6x183:48*cresco6x323,1,0,20,12,10,SPK,8,0,100,108,21120,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879978,IMeCOFT8_nf8_cp100_tnp180_ms21120_single_lbn_r1_W20_20231121_222653,1700609590,1700609775,48*cresco6x094:48*cresco6x134:48*cresco6x328:48*cresco6x323,1,0,185,171,170,IMeCO,8,8,100,180,21120,single,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
879979,SPKFT8_nf8_cp100_tnp108_ms21120_single_lbn_r1_W20_20231121_222653,1700609796,1700609821,48*cresco6x183:48*cresco6x047:48*cresco6x323,1,-99,25,13,11,SPK,8,8,100,108,21120,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879980,IMeCOFT0_cp100_tnp100_ms21120_double_lbn_r1_W20_20231121_222653,1700609842,1700610205,48*cresco6x328:48*cresco6x134:48*cresco6x094,1,0,363,350,348,IMeCO,0,0,100,100,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879981,SPKFT0_cp100_tnp100_ms21120_double_lbn_r1_W20_20231121_222653,1700610227,1700610261,48*cresco6x323:48*cresco6x183:48*cresco6x047,1,0,34,23,19,SPK,0,0,100,100,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879982,IMeCOFT1_nf0_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654,1700610282,1700610642,48*cresco6x094:48*cresco6x134:48*cresco6x328,1,0,360,350,348,IMeCO,1,0,100,110,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879983,SPKFT1_nf0_cp100_tnp101_ms21120_double_lbn_r1_W20_20231121_222654,1700610664,1700610697,48*cresco6x323:48*cresco6x047:48*cresco6x328,1,0,33,23,19,SPK,1,0,100,101,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879984,IMeCOFT1_nf1_cp100_tnp110_ms21120_double_lbn_r1_W20_20231121_222654,1700610719,1700611081,48*cresco6x044:48*cresco6x134:48*cresco6x094,1,0,362,351,349,IMeCO,1,1,100,110,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879985,SPKFT1_nf1_cp100_tnp101_ms21120_double_lbn_r1_W20_20231121_222654,1700611099,1700611134,48*cresco6x328:48*cresco6x152:48*cresco6x032,1,-99,35,24,20,SPK,1,1,100,101,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879986,IMeCOFT2_nf0_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654,1700611156,1700611515,48*cresco6x094:48*cresco6x134:48*cresco6x044,1,0,359,351,349,IMeCO,2,0,100,120,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879987,SPKFT2_nf0_cp100_tnp102_ms21120_double_lbn_r1_W20_20231121_222654,1700611536,1700611569,48*cresco6x152:48*cresco6x032:48*cresco6x328,1,0,33,23,19,SPK,2,0,100,102,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879988,IMeCOFT2_nf2_cp100_tnp120_ms21120_double_lbn_r1_W20_20231121_222654,1700611591,1700611947,48*cresco6x044:48*cresco6x134:48*cresco6x094,1,0,356,349,347,IMeCO,2,2,100,120,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879989,SPKFT2_nf2_cp100_tnp102_ms21120_double_lbn_r1_W20_20231121_222655,1700611971,1700612006,48*cresco6x032:48*cresco6x183:48*cresco6x328,1,-99,35,24,20,SPK,2,2,100,102,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879990,IMeCOFT4_nf0_cp100_tnp140_ms21120_double_lbn_r1_W20_20231121_222655,1700612025,1700612387,48*cresco6x094:48*cresco6x134:48*cresco6x044,1,0,362,352,350,IMeCO,4,0,100,140,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879991,SPKFT4_nf0_cp100_tnp104_ms21120_double_lbn_r1_W20_20231121_222655,1700612405,1700612438,48*cresco6x032:48*cresco6x328:48*cresco6x183,1,0,33,24,20,SPK,4,0,100,104,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879992,IMeCOFT4_nf4_cp100_tnp140_ms21120_double_lbn_r1_W20_20231121_222655,1700612460,1700612820,48*cresco6x134:48*cresco6x094:48*cresco6x044,1,0,361,351,349,IMeCO,4,4,100,140,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879993,SPKFT4_nf4_cp100_tnp104_ms21120_double_lbn_r1_W20_20231121_222655,1700612842,1700612877,48*cresco6x183:48*cresco6x328:48*cresco6x032,1,-99,35,23,19,SPK,4,4,100,104,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879994,IMeCOFT8_nf0_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655,1700612896,1700613256,48*cresco6x044:48*cresco6x134:48*cresco6x094:48*cresco6x032,1,0,360,351,349,IMeCO,8,0,100,180,21120,double,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
879995,SPKFT8_nf0_cp100_tnp108_ms21120_double_lbn_r1_W20_20231121_222655,1700613307,1700613339,48*cresco6x328:48*cresco6x183:48*cresco6x268,1,0,32,23,20,SPK,8,0,100,108,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879996,IMeCOFT8_nf8_cp100_tnp180_ms21120_double_lbn_r1_W20_20231121_222655,1700613362,1700613724,48*cresco6x152:48*cresco6x275:48*cresco6x323:48*cresco6x134,1,0,362,351,349,IMeCO,8,8,100,180,21120,double,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
879997,SPKFT8_nf8_cp100_tnp108_ms21120_double_lbn_r1_W20_20231121_222655,1700615922,1700615960,48*cresco6x110:48*cresco6x073:48*cresco6x302,1,-99,38,23,19,SPK,8,8,100,108,21120,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879998,IMeCOFT0_cp100_tnp100_ms26400_single_lbn_r1_W20_20231121_222656,1700616071,1700616448,48*cresco6x110:48*cresco6x073:48*cresco6x270,1,0,377,367,365,IMeCO,0,0,100,100,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
879999,SPKFT0_cp100_tnp100_ms26400_single_lbn_r1_W20_20231121_222656,1700617159,1700617190,48*cresco6x110:48*cresco6x073:48*cresco6x070,1,0,31,24,20,SPK,0,0,100,100,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880000,IMeCOFT1_nf0_cp100_tnp110_ms26400_single_lbn_r1_W20_20231121_222656,1700618010,1700618372,48*cresco6x144:48*cresco6x261:48*cresco6x138,1,0,362,345,343,IMeCO,1,0,100,110,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880001,SPKFT1_nf0_cp100_tnp101_ms26400_single_lbn_r1_W20_20231121_222656,1700618558,1700618599,48*cresco6x313:48*cresco6x065:48*cresco6x285,1,0,41,23,20,SPK,1,0,100,101,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880002,IMeCOFT1_nf1_cp100_tnp110_ms26400_single_lbn_r1_W20_20231121_222656,1700618646,1700618997,48*cresco6x274:48*cresco6x285:48*cresco6x313,1,0,351,339,338,IMeCO,1,1,100,110,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880003,SPKFT1_nf1_cp100_tnp101_ms26400_single_lbn_r1_W20_20231121_222656,1700619017,1700619053,48*cresco6x123:48*cresco6x079:48*cresco6x065,1,-99,36,24,19,SPK,1,1,100,101,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880004,IMeCOFT2_nf0_cp100_tnp120_ms26400_single_lbn_r1_W20_20231121_222656,1700619072,1700619426,48*cresco6x049:48*cresco6x313:48*cresco6x274,1,0,354,339,337,IMeCO,2,0,100,120,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880005,SPKFT2_nf0_cp100_tnp102_ms26400_single_lbn_r1_W20_20231121_222656,1700619888,1700619923,48*cresco6x070:48*cresco6x091:48*cresco6x273,1,0,35,24,21,SPK,2,0,100,102,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880006,IMeCOFT2_nf2_cp100_tnp120_ms26400_single_lbn_r1_W20_20231121_222657,1700621360,1700621712,48*cresco6x118:48*cresco6x183:48*cresco6x039,1,0,352,339,337,IMeCO,2,2,100,120,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880007,SPKFT2_nf2_cp100_tnp102_ms26400_single_lbn_r1_W20_20231121_222657,1700621732,1700621768,48*cresco6x111:48*cresco6x265:48*cresco6x275,1,-99,36,24,20,SPK,2,2,100,102,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880008,IMeCOFT4_nf0_cp100_tnp140_ms26400_single_lbn_r1_W20_20231121_222657,1700621788,1700622138,48*cresco6x143:48*cresco6x039:48*cresco6x183,1,0,350,340,338,IMeCO,4,0,100,140,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880009,SPKFT4_nf0_cp100_tnp104_ms26400_single_lbn_r1_W20_20231121_222657,1700622161,1700622196,48*cresco6x265:48*cresco6x111:48*cresco6x118,1,0,35,23,20,SPK,4,0,100,104,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880010,IMeCOFT4_nf4_cp100_tnp140_ms26400_single_lbn_r1_W20_20231121_222657,1700622214,1700622562,48*cresco6x091:48*cresco6x143:48*cresco6x183,1,0,348,338,337,IMeCO,4,4,100,140,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880011,SPKFT4_nf4_cp100_tnp104_ms26400_single_lbn_r1_W20_20231121_222657,1700622575,1700622608,48*cresco6x265:48*cresco6x111:48*cresco6x039,1,-99,32,23,20,SPK,4,4,100,104,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880012,IMeCOFT8_nf0_cp100_tnp180_ms26400_single_lbn_r1_W20_20231121_222657,1700622631,1700622979,48*cresco6x118:48*cresco6x144:48*cresco6x143:48*cresco6x183,1,0,348,339,337,IMeCO,8,0,100,180,26400,single,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
880013,SPKFT8_nf0_cp100_tnp108_ms26400_single_lbn_r1_W20_20231121_222657,1700623003,1700623038,48*cresco6x273:48*cresco6x024:48*cresco6x175,1,0,35,24,20,SPK,8,0,100,108,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880014,IMeCOFT8_nf8_cp100_tnp180_ms26400_single_lbn_r1_W20_20231121_222658,1700623061,1700623413,48*cresco6x242:48*cresco6x044:48*cresco6x057:48*cresco6x015,1,0,352,339,337,IMeCO,8,8,100,180,26400,single,n,1,20,4,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
880015,SPKFT8_nf8_cp100_tnp108_ms26400_single_lbn_r1_W20_20231121_222658,1700623437,1700623469,48*cresco6x187:48*cresco6x152:48*cresco6x032,1,-99,32,24,20,SPK,8,8,100,108,26400,single,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880016,IMeCOFT0_cp100_tnp100_ms26400_double_lbn_r1_W20_20231121_222658,1700623497,1700624197,48*cresco6x304:48*cresco6x268:48*cresco6x323,1,0,700,687,684,IMeCO,0,0,100,100,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880017,SPKFT0_cp100_tnp100_ms26400_double_lbn_r1_W20_20231121_222658,1700624218,1700624273,48*cresco6x134:48*cresco6x047:48*cresco6x094,1,0,56,45,38,SPK,0,0,100,100,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880018,IMeCOFT1_nf0_cp100_tnp110_ms26400_double_lbn_r1_W20_20231121_222658,1700624293,1700624988,48*cresco6x119:48*cresco6x039:48*cresco6x328,1,0,695,682,679,IMeCO,1,0,100,110,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880019,SPKFT1_nf0_cp100_tnp101_ms26400_double_lbn_r1_W20_20231121_222658,1700625005,1700625063,48*cresco6x313:48*cresco6x328:48*cresco6x039,1,0,58,45,39,SPK,1,0,100,101,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880020,IMeCOFT1_nf1_cp100_tnp110_ms26400_double_lbn_r1_W20_20231121_222658,1700625084,1700625794,48*cresco6x070:48*cresco6x119:48*cresco6x316,1,0,710,698,695,IMeCO,1,1,100,110,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880021,SPKFT1_nf1_cp100_tnp101_ms26400_double_lbn_r1_W20_20231121_222659,1700627445,1700627504,48*cresco6x321:48*cresco6x070:48*cresco6x039,1,-99,59,43,37,SPK,1,1,100,101,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
880022,IMeCOFT2_nf0_cp100_tnp120_ms26400_double_lbn_r1_W20_20231121_222659,1700627523,1700628219,48*cresco6x328:48*cresco6x313:48*cresco6x316,1,0,696,683,680,IMeCO,2,0,100,120,26400,double,n,1,20,3,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
