Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
905552	SPKFT1_nf0_cp576_tnp577_ms42240_single_lbn_r1_W15_20231210_021720	2023-12-10 08:52:17	1702194727	D	0.03938	cresco6x108	cresco6x144	cresco6x308	cresco6x158	cresco6x177	cresco6x336	cresco6x031	cresco6x044	cresco6x221	cresco6x225	cresco6x227	cresco6x086	cresco6x142			
905553	IMeCOFT1_nf1_cp576_tnp600_ms42240_single_lbn_r1_W15_20231210_021721	2023-12-10 08:53:27	1702194797	D	0.30455	cresco6x153	cresco6x321	cresco6x213	cresco6x229	cresco6x335	cresco6x258	cresco6x049	cresco6x038	cresco6x247	cresco6x024	cresco6x133	cresco6x252	cresco6x029			
905554	SPKFT1_nf1_cp576_tnp577_ms42240_single_lbn_r1_W15_20231210_021721	2023-12-10 08:58:39	1702195109	D	0.03569	cresco6x289	cresco6x292	cresco6x173	cresco6x177	cresco6x179	cresco6x031	cresco6x044	cresco6x221	cresco6x227	cresco6x086	cresco6x235	cresco6x142	cresco6x108			
905555	IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lbn_r1_W15_20231210_021721	2023-12-10 08:59:43	1702195174	D	0.61141	cresco6x107	cresco6x111	cresco6x308	cresco6x135	cresco6x326	cresco6x313	cresco6x295	cresco6x144	cresco6x336	cresco6x278	cresco6x302	cresco6x184	cresco6x290			
905556	SPKFT1_nf0_cp576_tnp577_ms42240_double_lbn_r1_W15_20231210_021721	2023-12-10 12:06:58	1702206408	D	0.07076	cresco6x269	cresco6x069	cresco6x202	cresco6x203	cresco6x300	cresco6x137	cresco6x277	cresco6x060	cresco6x023	cresco6x132	cresco6x062	cresco6x317	cresco6x140			
905557	IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lbn_r1_W15_20231210_021721	2023-12-10 12:08:39	1702206509	D	0.61697	cresco6x182	cresco6x126	cresco6x061	cresco6x316	cresco6x333	cresco6x100	cresco6x303	cresco6x207	cresco6x071	cresco6x352	cresco6x209	cresco6x208	cresco6x146			
905558	SPKFT1_nf1_cp576_tnp577_ms42240_double_lbn_r1_W15_20231210_021721	2023-12-10 12:18:57	1702207127	D	0.06629	cresco6x305	cresco6x180	cresco6x060	cresco6x092	cresco6x112	cresco6x057	cresco6x317	cresco6x028	cresco6x280	cresco6x261	cresco6x136	cresco6x300	cresco6x186			
905559	IMeCOFT1_nf0_cp576_tnp600_ms42240_single_lby_r1_W15_20231210_021721	2023-12-10 12:20:31	1702207222	D	0.30865	cresco6x296	cresco6x167	cresco6x325	cresco6x202	cresco6x091	cresco6x099	cresco6x277	cresco6x069	cresco6x132	cresco6x062	cresco6x160	cresco6x023	cresco6x223			
905560	SPKFT1_nf0_cp576_tnp577_ms42240_single_lby_r1_W15_20231210_021721	2023-12-10 12:25:50	1702207541	D	0.04197	cresco6x209	cresco6x092	cresco6x257	cresco6x126	cresco6x028	cresco6x112	cresco6x182	cresco6x071	cresco6x316	cresco6x333	cresco6x208	cresco6x352	cresco6x146			
905561	IMeCOFT1_nf1_cp576_tnp600_ms42240_single_lby_r1_W15_20231210_021722	2023-12-10 12:27:02	1702207612	D	0.30577	cresco6x207	cresco6x061	cresco6x269	cresco6x057	cresco6x216	cresco6x303	cresco6x317	cresco6x100	cresco6x300	cresco6x305	cresco6x203	cresco6x306	cresco6x060			
905562	SPKFT1_nf1_cp576_tnp577_ms42240_single_lby_r1_W15_20231210_021722	2023-12-10 18:50:21	1702230608	D	0.03634	cresco6x277	cresco6x306	cresco6x257	cresco6x236	cresco6x167	cresco6x317	cresco6x123	cresco6x061	cresco6x300	cresco6x071	cresco6x269	cresco6x325	cresco6x214			
905563	IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lby_r1_W15_20231210_021722	2023-12-10 22:15:08	1702242919	D	0.61991	cresco6x100	cresco6x300	cresco6x237	cresco6x303	cresco6x072	cresco6x223	cresco6x202	cresco6x316	cresco6x123	cresco6x022	cresco6x214	cresco6x065	cresco6x061			
905564	SPKFT1_nf0_cp576_tnp577_ms42240_double_lby_r1_W15_20231210_021722	2023-12-10 22:25:49	1702243539	D	0.06371	cresco6x198	cresco6x174	cresco6x170	cresco6x210	cresco6x175	cresco6x215	cresco6x200	cresco6x106	cresco6x081	cresco6x143	cresco6x134	cresco6x040	cresco6x071			
905565	IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lby_r1_W15_20231210_021722	2023-12-10 22:27:19	1702243629	D	0.61900	cresco6x061	cresco6x100	cresco6x072	cresco6x022	cresco6x065	cresco6x237	cresco6x316	cresco6x202	cresco6x214	cresco6x123	cresco6x303	cresco6x300	cresco6x223			
905566	SPKFT1_nf1_cp576_tnp577_ms42240_double_lby_r1_W15_20231210_021722	2023-12-10 22:37:39	1702244249	D	0.06502	cresco6x296	cresco6x143	cresco6x175	cresco6x269	cresco6x040	cresco6x215	cresco6x204	cresco6x081	cresco6x210	cresco6x200	cresco6x106	cresco6x170	cresco6x071			
905567	IMeCOFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231210_021722	2023-12-10 22:39:09	1702244340	D	0.30260	cresco6x134	cresco6x061	cresco6x223	cresco6x303	cresco6x123	cresco6x214	cresco6x300	cresco6x202	cresco6x174	cresco6x072	cresco6x022	cresco6x065				
905568	SPKFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231210_021722	2023-12-10 22:44:29	1702244660	D	0.03761	cresco6x106	cresco6x115	cresco6x316	cresco6x208	cresco6x269	cresco6x210	cresco6x215	cresco6x175	cresco6x143	cresco6x071	cresco6x237	cresco6x200				
905569	IMeCOFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231210_021723	2023-12-10 22:45:39	1702244729	D	0.68265	cresco6x081	cresco6x170	cresco6x100	cresco6x204	cresco6x296	cresco6x236	cresco6x040	cresco6x300	cresco6x174	cresco6x061	cresco6x214	cresco6x198				
905570	SPKFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231210_021723	2023-12-10 22:57:57	1702245467	D	0.06408	cresco6x106	cresco6x192	cresco6x211	cresco6x223	cresco6x078	cresco6x082	cresco6x084	cresco6x269	cresco6x274	cresco6x303	cresco6x140	cresco6x028				
905571	IMeCOFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231210_021723	2023-12-10 22:59:32	1702245563	D	0.31227	cresco6x105	cresco6x131	cresco6x352	cresco6x065	cresco6x240	cresco6x325	cresco6x215	cresco6x134	cresco6x053	cresco6x193	cresco6x316	cresco6x123				
905572	SPKFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231210_021723	2023-12-10 23:05:04	1702245894	D	0.03970	cresco6x115	cresco6x170	cresco6x192	cresco6x040	cresco6x055	cresco6x211	cresco6x214	cresco6x061	cresco6x223	cresco6x121	cresco6x210	cresco6x198				
905573	IMeCOFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231210_021723	2023-12-10 23:06:14	1702245964	D	0.62587	cresco6x296	cresco6x174	cresco6x208	cresco6x269	cresco6x028	cresco6x303	cresco6x175	cresco6x226	cresco6x204	cresco6x182	cresco6x078	cresco6x293				
905574	SPKFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231210_021723	2023-12-10 23:17:31	1702246642	D	0.06533	cresco6x325	cresco6x193	cresco6x214	cresco6x223	cresco6x274	cresco6x200	cresco6x280	cresco6x121	cresco6x132	cresco6x300	cresco6x192	cresco6x061				
905674	IMeCOFT8_nf0_cp484_tnp660_ms42240_single_lbn_r1_W15_20231210_070932	2023-12-10 23:19:06	1702246736	D	0.39055	cresco6x105	cresco6x106	cresco6x115	cresco6x134	cresco6x316	cresco6x170	cresco6x084	cresco6x240	cresco6x143	cresco6x211	cresco6x081	cresco6x140	cresco6x210	cresco6x267		
905675	SPKFT8_nf0_cp484_tnp492_ms42240_single_lbn_r1_W15_20231210_070932	2023-12-10 23:24:58	1702247088	D	0.03331	cresco6x123	cresco6x132	cresco6x325	cresco6x174	cresco6x175	cresco6x182	cresco6x192	cresco6x203	cresco6x061	cresco6x223	cresco6x237					
905676	IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lbn_r1_W15_20231210_070932	2023-12-10 23:26:03	1702247154	D	0.45318	cresco6x300	cresco6x303	cresco6x028	cresco6x204	cresco6x100	cresco6x121	cresco6x200	cresco6x236	cresco6x296	cresco6x226	cresco6x280	cresco6x078	cresco6x270	cresco6x208		
905677	SPKFT8_nf8_cp484_tnp492_ms42240_single_lbn_r1_W15_20231210_070932	2023-12-10 23:32:58	1702247569	D	0.03238	cresco6x105	cresco6x106	cresco6x115	cresco6x132	cresco6x325	cresco6x170	cresco6x174	cresco6x175	cresco6x192	cresco6x193	cresco6x203					
905678	IMeCOFT8_nf0_cp484_tnp660_ms42240_double_lbn_r1_W15_20231210_070932	2023-12-10 23:34:04	1702247635	D	0.78567	cresco6x134	cresco6x140	cresco6x053	cresco6x240	cresco6x269	cresco6x082	cresco6x065	cresco6x267	cresco6x081	cresco6x316	cresco6x084	cresco6x293	cresco6x143	cresco6x215		
905679	SPKFT8_nf0_cp484_tnp492_ms42240_double_lbn_r1_W15_20231210_070932	2023-12-10 23:45:48	1702248339	D	0.05996	cresco6x106	cresco6x115	cresco6x132	cresco6x317	cresco6x040	cresco6x203	cresco6x211	cresco6x223	cresco6x270	cresco6x274	cresco6x200					
905680	IMeCOFT8_nf8_cp484_tnp660_ms42240_double_lbn_r1_W15_20231210_070932	2023-12-10 23:47:23	1702248433	D	0.86112	cresco6x193	cresco6x055	cresco6x210	cresco6x071	cresco6x078	cresco6x072	cresco6x204	cresco6x100	cresco6x022	cresco6x237	cresco6x352	cresco6x061	cresco6x174	cresco6x202		
905681	SPKFT8_nf8_cp484_tnp492_ms42240_double_lbn_r1_W15_20231210_070933	2023-12-11 00:00:21	1702249212	D	0.06292	cresco6x293	cresco6x317	cresco6x192	cresco6x214	cresco6x215	cresco6x236	cresco6x081	cresco6x084	cresco6x267	cresco6x274	cresco6x082					
905682	IMeCOFT8_nf0_cp484_tnp660_ms42240_single_lby_r1_W15_20231210_070933	2023-12-11 00:01:56	1702249307	D	0.38938	cresco6x132	cresco6x198	cresco6x269	cresco6x115	cresco6x240	cresco6x065	cresco6x140	cresco6x270	cresco6x211	cresco6x182	cresco6x143	cresco6x121	cresco6x078	cresco6x300		
905683	SPKFT8_nf0_cp484_tnp492_ms42240_single_lby_r1_W15_20231210_070933	2023-12-11 00:07:35	1702249666	D	0.03687	cresco6x100	cresco6x134	cresco6x303	cresco6x022	cresco6x204	cresco6x061	cresco6x267	cresco6x274	cresco6x317	cresco6x210	cresco6x072					
905684	IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lby_r1_W15_20231210_070933	2023-12-11 00:09:06	1702249736	D	0.38891	cresco6x105	cresco6x296	cresco6x175	cresco6x193	cresco6x040	cresco6x082	cresco6x200	cresco6x171	cresco6x071	cresco6x237	cresco6x305	cresco6x202	cresco6x203	cresco6x223		
905685	SPKFT8_nf8_cp484_tnp492_ms42240_single_lby_r1_W15_20231210_070933	2023-12-11 00:51:09	1702252260	D	0.04298	cresco6x234	cresco6x374	cresco6x114	cresco6x033	cresco6x118	cresco6x271	cresco6x340	cresco6x128	cresco6x248	cresco6x094	cresco6x141					
905686	IMeCOFT8_nf0_cp484_tnp660_ms42240_double_lby_r1_W15_20231210_070933	2023-12-11 01:45:45	1702255536	D	0.78435	cresco6x023	cresco6x175	cresco6x043	cresco6x151	cresco6x138	cresco6x009	cresco6x332	cresco6x194	cresco6x032	cresco6x337	cresco6x277	cresco6x216	cresco6x169	cresco6x185		
905687	SPKFT8_nf0_cp484_tnp492_ms42240_double_lby_r1_W15_20231210_070933	2023-12-11 04:27:17	1702265227	D	0.05944	cresco6x312	cresco6x189	cresco6x349	cresco6x265	cresco6x224	cresco6x098	cresco6x310	cresco6x015	cresco6x012	cresco6x250	cresco6x201					
905688	IMeCOFT8_nf8_cp484_tnp660_ms42240_double_lby_r1_W15_20231210_070933	2023-12-11 06:26:17	1702272367	D	0.78124	cresco6x174	cresco6x293	cresco6x143	cresco6x131	cresco6x267	cresco6x300	cresco6x214	cresco6x105	cresco6x115	cresco6x100	cresco6x028	cresco6x202	cresco6x208	cresco6x132		
905689	SPKFT8_nf8_cp484_tnp492_ms42240_double_lby_r1_W15_20231210_070934	2023-12-11 06:37:52	1702273062	D	0.06294	cresco6x022	cresco6x201	cresco6x053	cresco6x055	cresco6x065	cresco6x265	cresco6x303	cresco6x210	cresco6x121	cresco6x215	cresco6x061					
905690	IMeCOFT4_nf0_cp484_tnp572_ms42240_single_lbn_r1_W15_20231210_070934	2023-12-11 06:39:32	1702273162	D	0.33817	cresco6x316	cresco6x081	cresco6x269	cresco6x117	cresco6x220	cresco6x243	cresco6x200	cresco6x226	cresco6x274	cresco6x211	cresco6x236	cresco6x182				
905691	SPKFT4_nf0_cp484_tnp488_ms42240_single_lbn_r1_W15_20231210_070934	2023-12-11 07:00:42	1702274432	D	0.03632	cresco6x220	cresco6x204	cresco6x117	cresco6x122	cresco6x241	cresco6x228	cresco6x145	cresco6x187	cresco6x165	cresco6x212	cresco6x231					
905692	IMeCOFT4_nf4_cp484_tnp572_ms42240_single_lbn_r1_W15_20231210_070934	2023-12-11 09:10:16	1702282205	D	0.36444	cresco6x278	cresco6x110	cresco6x111	cresco6x295	cresco6x302	cresco6x038	cresco6x044	cresco6x048	cresco6x213	cresco6x090	cresco6x097	cresco6x252				
905693	SPKFT4_nf4_cp484_tnp488_ms42240_single_lbn_r1_W15_20231210_070934	2023-12-11 09:16:43	1702282593	D	0.03331	cresco6x285	cresco6x299	cresco6x135	cresco6x301	cresco6x308	cresco6x309	cresco6x313	cresco6x321	cresco6x177	cresco6x184	cresco6x017					
905694	IMeCOFT4_nf0_cp484_tnp572_ms42240_double_lbn_r1_W15_20231210_070934	2023-12-11 09:17:53	1702282664	D	0.69610	cresco6x133	cresco6x323	cresco6x328	cresco6x031	cresco6x362	cresco6x046	cresco6x056	cresco6x221	cresco6x233	cresco6x245	cresco6x258	cresco6x154				
905695	SPKFT4_nf0_cp484_tnp488_ms42240_double_lbn_r1_W15_20231210_070934	2023-12-11 09:29:58	1702283389	D	0.06300	cresco6x107	cresco6x290	cresco6x124	cresco6x135	cresco6x301	cresco6x302	cresco6x155	cresco6x164	cresco6x184	cresco6x020	cresco6x029					
906756	IMeCOFT8_nf0_cp144_tnp240_ms5280_single_lbn_r1_W10_20231211_093159	2023-12-11 09:32:09	1702283520	D	0.00239	cresco6x291	cresco6x299	cresco6x153	cresco6x313	cresco6x173											
906757	SPKFT8_nf0_cp144_tnp152_ms5280_single_lbn_r1_W10_20231211_093159	2023-12-11 09:33:00	1702283571	D	0.00163	cresco6x309	cresco6x324	cresco6x336	cresco6x019												
906758	IMeCOFT8_nf8_cp144_tnp240_ms5280_single_lbn_r1_W10_20231211_093200	2023-12-11 09:33:35	1702283606	D	0.00221	cresco6x278	cresco6x323	cresco6x019	cresco6x362	cresco6x205											
906759	SPKFT8_nf8_cp144_tnp152_ms5280_single_lbn_r1_W10_20231211_093200	2023-12-11 09:34:10	1702283640	D	0.00179	cresco6x295	cresco6x308	cresco6x019	cresco6x217												
906760	IMeCOFT8_nf0_cp144_tnp240_ms5280_double_lbn_r1_W10_20231211_093200	2023-12-11 09:34:45	1702283676	D	0.00341	cresco6x321	cresco6x177	cresco6x024	cresco6x029	cresco6x058											
906761	SPKFT8_nf0_cp144_tnp152_ms5280_double_lbn_r1_W10_20231211_093200	2023-12-11 09:35:25	1702283715	D	0.00148	cresco6x301	cresco6x154	cresco6x173	cresco6x020												
906762	IMeCOFT8_nf8_cp144_tnp240_ms5280_double_lbn_r1_W10_20231211_093200	2023-12-11 09:35:55	1702283746	D	0.00215	cresco6x301	cresco6x154	cresco6x313	cresco6x173	cresco6x213											
906763	SPKFT8_nf8_cp144_tnp152_ms5280_double_lbn_r1_W10_20231211_093200	2023-12-11 09:36:30	1702283781	D	0.00153	cresco6x290	cresco6x299	cresco6x135	cresco6x301												
906764	IMeCOFT4_nf0_cp144_tnp192_ms5280_single_lbn_r1_W10_20231211_093201	2023-12-11 09:37:05	1702283815	D	0.00197	cresco6x279	cresco6x031	cresco6x056	cresco6x070												
906765	SPKFT4_nf0_cp144_tnp148_ms5280_single_lbn_r1_W10_20231211_093201	2023-12-11 09:37:40	1702283850	D	0.00144	cresco6x164	cresco6x323	cresco6x324	cresco6x017												
906766	IMeCOFT4_nf4_cp144_tnp192_ms5280_single_lbn_r1_W10_20231211_093201	2023-12-11 09:38:15	1702283885	D	0.00202	cresco6x323	cresco6x324	cresco6x019	cresco6x047												
906767	SPKFT4_nf4_cp144_tnp148_ms5280_single_lbn_r1_W10_20231211_093201	2023-12-11 09:38:50	1702283921	D	0.00158	cresco6x321	cresco6x024	cresco6x029	cresco6x048												
906768	IMeCOFT4_nf0_cp144_tnp192_ms5280_double_lbn_r1_W10_20231211_093201	2023-12-11 09:39:25	1702283955	D	0.00215	cresco6x124	cresco6x213	cresco6x217	cresco6x221												
906769	SPKFT4_nf0_cp144_tnp148_ms5280_double_lbn_r1_W10_20231211_093201	2023-12-11 09:40:00	1702283990	D	0.00161	cresco6x135	cresco6x301	cresco6x328	cresco6x177												
906770	IMeCOFT4_nf4_cp144_tnp192_ms5280_double_lbn_r1_W10_20231211_093201	2023-12-11 09:40:35	1702284025	D	0.00230	cresco6x142	cresco6x362	cresco6x229	cresco6x093												
906771	SPKFT4_nf4_cp144_tnp148_ms5280_double_lbn_r1_W10_20231211_093201	2023-12-11 09:41:10	1702284061	D	0.00162	cresco6x184	cresco6x038	cresco6x227	cresco6x252												
906772	IMeCOFT2_nf0_cp144_tnp168_ms5280_single_lbn_r1_W10_20231211_093201	2023-12-11 09:41:45	1702284095	D	0.00178	cresco6x313	cresco6x173	cresco6x031	cresco6x205												
906773	SPKFT2_nf0_cp144_tnp146_ms5280_single_lbn_r1_W10_20231211_093202	2023-12-11 09:42:20	1702284131	D	0.00160	cresco6x299	cresco6x308	cresco6x335	cresco6x024												
906774	IMeCOFT2_nf2_cp144_tnp168_ms5280_single_lbn_r1_W10_20231211_093202	2023-12-11 09:42:56	1702284166	D	0.00168	cresco6x285	cresco6x046	cresco6x262	cresco6x155												
906775	SPKFT2_nf2_cp144_tnp146_ms5280_single_lbn_r1_W10_20231211_093202	2023-12-11 09:43:31	1702284201	D	0.00131	cresco6x177	cresco6x213	cresco6x090	cresco6x097												
906776	IMeCOFT2_nf0_cp144_tnp168_ms5280_double_lbn_r1_W10_20231211_093202	2023-12-11 09:44:01	1702284231	D	0.00176	cresco6x291	cresco6x124	cresco6x301	cresco6x177												
906777	SPKFT2_nf0_cp144_tnp146_ms5280_double_lbn_r1_W10_20231211_093202	2023-12-11 09:44:31	1702284262	D	0.00150	cresco6x279	cresco6x111	cresco6x309	cresco6x321												
906778	IMeCOFT2_nf2_cp144_tnp168_ms5280_double_lbn_r1_W10_20231211_093202	2023-12-11 09:45:01	1702284292	D	0.00149	cresco6x179	cresco6x313	cresco6x184	cresco6x047												
906779	SPKFT2_nf2_cp144_tnp146_ms5280_double_lbn_r1_W10_20231211_093202	2023-12-11 09:45:36	1702284327	D	0.00186	cresco6x152	cresco6x011	cresco6x024	cresco6x047												
906780	IMeCOFT1_nf0_cp144_tnp156_ms5280_single_lbn_r1_W10_20231211_093202	2023-12-11 09:46:11	1702284362	D	0.00149	cresco6x048	cresco6x056	cresco6x058	cresco6x213												
906781	SPKFT1_nf0_cp144_tnp145_ms5280_single_lbn_r1_W10_20231211_093203	2023-12-11 09:46:47	1702284397	D	0.00151	cresco6x324	cresco6x177	cresco6x029	cresco6x038												
906782	IMeCOFT1_nf1_cp144_tnp156_ms5280_single_lbn_r1_W10_20231211_093203	2023-12-11 09:47:21	1702284431	D	0.00144	cresco6x301	cresco6x163	cresco6x044	cresco6x217												
906783	SPKFT1_nf1_cp144_tnp145_ms5280_single_lbn_r1_W10_20231211_093203	2023-12-11 09:47:56	1702284467	D	0.00129	cresco6x278	cresco6x291	cresco6x181	cresco6x019												
906784	IMeCOFT1_nf0_cp144_tnp156_ms5280_double_lbn_r1_W10_20231211_093203	2023-12-11 09:48:30	1702284501	D	0.00178	cresco6x279	cresco6x285	cresco6x111	cresco6x181												
906785	SPKFT1_nf0_cp144_tnp145_ms5280_double_lbn_r1_W10_20231211_093203	2023-12-11 09:49:06	1702284536	D	0.00163	cresco6x173	cresco6x184	cresco6x221	cresco6x233												
906786	IMeCOFT1_nf1_cp144_tnp156_ms5280_double_lbn_r1_W10_20231211_093203	2023-12-11 09:49:41	1702284572	D	0.00183	cresco6x038	cresco6x047	cresco6x227	cresco6x249												
906787	SPKFT1_nf1_cp144_tnp145_ms5280_double_lbn_r1_W10_20231211_093203	2023-12-11 09:50:13	1702284603	D	0.00176	cresco6x335	cresco6x024	cresco6x056	cresco6x229												
906788	IMeCOFT0_cp144_tnp144_ms5280_single_lbn_r1_W10_20231211_093203	2023-12-11 09:50:57	1702284647	D	0.00138	cresco6x309	cresco6x177	cresco6x019													
906789	SPKFT0_cp144_tnp144_ms5280_single_lbn_r1_W10_20231211_093204	2023-12-11 09:51:32	1702284682	D	0.00110	cresco6x278	cresco6x135	cresco6x156													
906790	IMeCOFT0_cp144_tnp144_ms5280_double_lbn_r1_W10_20231211_093204	2023-12-11 09:52:02	1702284712	D	0.00148	cresco6x181	cresco6x362	cresco6x048													
906791	SPKFT0_cp144_tnp144_ms5280_double_lbn_r1_W10_20231211_093204	2023-12-11 09:52:38	1702284748	D	0.00126	cresco6x362	cresco6x048	cresco6x058													
906796	IMeCOFT8_nf0_cp144_tnp240_ms5280_single_lby_r1_W5_20231211_094759	2023-12-11 09:53:13	1702284783	D	0.00213	cresco6x289	cresco6x302	cresco6x090	cresco6x249	cresco6x252											
906797	SPKFT8_nf0_cp144_tnp152_ms5280_single_lby_r1_W5_20231211_094759	2023-12-11 09:53:48	1702284818	D	0.00107	cresco6x107	cresco6x124	cresco6x133	cresco6x302												
906798	IMeCOFT8_nf8_cp144_tnp240_ms5280_single_lby_r1_W5_20231211_094759	2023-12-11 09:54:18	1702284848	D	0.00231	cresco6x133	cresco6x308	cresco6x313	cresco6x184	cresco6x019											
906799	SPKFT8_nf8_cp144_tnp152_ms5280_single_lby_r1_W5_20231211_094800	2023-12-11 09:54:54	1702284885	D	0.00131	cresco6x285	cresco6x290	cresco6x153	cresco6x024												
906800	IMeCOFT8_nf0_cp144_tnp240_ms5280_double_lby_r1_W5_20231211_094800	2023-12-11 09:55:29	1702284920	D	0.00245	cresco6x135	cresco6x029	cresco6x044	cresco6x047	cresco6x217											
906801	SPKFT8_nf0_cp144_tnp152_ms5280_double_lby_r1_W5_20231211_094800	2023-12-11 09:56:04	1702284955	D	0.00129	cresco6x279	cresco6x110	cresco6x038	cresco6x205												
906802	IMeCOFT8_nf8_cp144_tnp240_ms5280_double_lby_r1_W5_20231211_094800	2023-12-11 09:56:34	1702284984	D	0.00278	cresco6x049	cresco6x309	cresco6x021	cresco6x362	cresco6x179											
906803	SPKFT8_nf8_cp144_tnp152_ms5280_double_lby_r1_W5_20231211_094800	2023-12-11 09:57:09	1702285020	D	0.00141	cresco6x163	cresco6x199	cresco6x238	cresco6x235												
906804	IMeCOFT4_nf0_cp144_tnp192_ms5280_single_lby_r1_W5_20231211_094800	2023-12-11 09:57:43	1702285054	D	0.00191	cresco6x124	cresco6x181	cresco6x020	cresco6x221												
906805	SPKFT4_nf0_cp144_tnp148_ms5280_single_lby_r1_W5_20231211_094800	2023-12-11 09:58:19	1702285089	D	0.00112	cresco6x279	cresco6x285	cresco6x133	cresco6x321												
906806	IMeCOFT4_nf4_cp144_tnp192_ms5280_single_lby_r1_W5_20231211_094800	2023-12-11 09:58:50	1702285121	D	0.00197	cresco6x177	cresco6x184	cresco6x019	cresco6x056												
906807	SPKFT4_nf4_cp144_tnp148_ms5280_single_lby_r1_W5_20231211_094801	2023-12-11 09:59:26	1702285157	D	0.00140	cresco6x290	cresco6x302	cresco6x029	cresco6x031												
906808	IMeCOFT4_nf0_cp144_tnp192_ms5280_double_lby_r1_W5_20231211_094801	2023-12-11 10:00:01	1702285191	D	0.00193	cresco6x290	cresco6x155	cresco6x029	cresco6x031												
906809	SPKFT4_nf0_cp144_tnp148_ms5280_double_lby_r1_W5_20231211_094801	2023-12-11 10:00:31	1702285221	D	0.00175	cresco6x024	cresco6x031	cresco6x044	cresco6x047												
906810	IMeCOFT4_nf4_cp144_tnp192_ms5280_double_lby_r1_W5_20231211_094801	2023-12-11 10:01:01	1702285252	D	0.00194	cresco6x278	cresco6x124	cresco6x154	cresco6x024												
906811	SPKFT4_nf4_cp144_tnp148_ms5280_double_lby_r1_W5_20231211_094801	2023-12-11 10:01:35	1702285286	D	0.00126	cresco6x181	cresco6x020	cresco6x047	cresco6x249												
906812	IMeCOFT2_nf0_cp144_tnp168_ms5280_single_lby_r1_W5_20231211_094801	2023-12-11 10:02:01	1702285311	D	0.00148	cresco6x285	cresco6x133	cresco6x323	cresco6x177												
906813	SPKFT2_nf0_cp144_tnp146_ms5280_single_lby_r1_W5_20231211_094801	2023-12-11 10:02:37	1702285347	D	0.00129	cresco6x323	cresco6x056	cresco6x049	cresco6x290												
906814	IMeCOFT2_nf2_cp144_tnp168_ms5280_single_lby_r1_W5_20231211_094802	2023-12-11 10:03:11	1702285381	D	0.00178	cresco6x056	cresco6x049	cresco6x279	cresco6x153												
906815	SPKFT2_nf2_cp144_tnp146_ms5280_single_lby_r1_W5_20231211_094802	2023-12-11 10:03:47	1702285417	D	0.00134	cresco6x302	cresco6x184	cresco6x229	cresco6x097												
906816	IMeCOFT2_nf0_cp144_tnp168_ms5280_double_lby_r1_W5_20231211_094802	2023-12-11 10:04:20	1702285450	D	0.00184	cresco6x111	cresco6x266	cresco6x238	cresco6x362												
906817	SPKFT2_nf0_cp144_tnp146_ms5280_double_lby_r1_W5_20231211_094802	2023-12-11 10:05:39	1702285530	D	0.00140	cresco6x124	cresco6x133	cresco6x154	cresco6x321												
